서울시 기준일,서울시 확진자,서울시 추가 확진,서울시 치료중,서울시 퇴원,서울시 추가 퇴원,서울시 사망,서울시 의심환자 전체,서울시 의심환자 검사중,서울시 의심환자 검사결과(음성),전국 기준일,전국 확진,전국 추가 확진,전국 치료중,전국 퇴원,전국 사망,전국 의심환자 전체,전국 의심환자 검사중,전국 의심환자 검사결과(음성),자가격리자 해외입국자 감시중,자가격리자 해외입국자 감시해제,자가격리자 접촉자 감시중,자가격리자 접촉자 감시해제,확인중 확진자,서울시 당일사망자,전국 당일 사망자
2.0202E+11,31,0,31,0,0,0,5856,1112,4744,20022418,833,0,804,22,7,31923,11631,20292,0,0,0,0,0,,
2022121600,5478664,12402,0,,,5932,,,,2022121600,28062679,66953,0,,31298,,,,,,,,0,8,66
2022121500,5466262,12830,0,,,5924,,,,2022121500,27995726,70154,0,,31232,,,,,,,,0,9,58
2022121400,5453432,15180,0,,,5915,,,,2022121400,27925572,84571,0,,31174,,,,,,,,0,7,46
2022121300,5438252,17696,0,,,5908,,,,2022121300,27841001,86852,0,,31128,,,,,,,,0,3,29
2022121200,5420556,3910,0,,,5905,,,,2022121200,27754149,25667,0,,31099,,,,,,,,0,3,30
2022121100,5416646,9603,0,,,5902,,,,2022121100,27728482,54319,0,,31069,,,,,,,,0,3,40
2022121000,5407043,11690,0,,,5899,,,,2022121000,27674163,62738,0,,31029,,,,,,,,0,8,54
2022120900,5395385,11853,0,,,5891,,,,2022120900,27611555,62734,0,,30975,,,,,,,,0,10,67
2022120800,5385302,11977,0,,,5881,,,,2022120800,27548821,65253,0,,30908,,,,,,,,0,9,61
2022120700,5371555,13747,0,,,5872,,,,2022120700,27483568,74714,0,,30847,,,,,,,,0,7,54
2022120600,5357808,16372,0,,,5865,,,,2022120600,27408854,77604,0,,30793,,,,,,,,0,7,24
2022120500,5341436,3921,0,,,5858,,,,2022120500,27331250,23160,0,,30769,,,,,,,,0,11,40
2022120400,5337515,8526,0,,,5847,,,,2022120400,27308090,46564,0,,30729,,,,,,,,0,7,60
2022120300,5328989,10369,0,,,5840,,,,2022120300,27261526,52861,0,,30669,,,,,,,,0,11,48
2022120200,5318646,10487,0,,,5829,,,,2022120200,27208800,52987,0,,30621,,,,,,,,0,5,53
2022120100,5308159,11034,0,,,5824,,,,2022120100,27155813,57079,0,,30568,,,,,,,,0,17,62
2022113000,5297125,12290,0,,,5807,,,,2022113000,27098734,67415,0,,30506,,,,,,,,0,11,52
2022112900,5284835,15501,0,,,5796,,,,2022112900,27031319,71476,0,,30454,,,,,,,,0,4,41
2022112800,5269334,3794,0,,,5792,,,,2022112800,26959843,22327,0,,30413,,,,,,,,0,13,44
2022112700,5265540,9160,0,,,5779,,,,2022112700,26937516,47028,0,,30369,,,,,,,,0,9,39
2022112600,5256380,10161,0,,,5770,,,,2022112600,26890488,52788,0,,30330,,,,,,,,0,5,52
2022112500,5246245,10684,0,,,5765,,,,2022112500,26837840,53698,0,,30278,,,,,,,,0,9,55
2022112400,5235561,11456,0,,,5756,,,,2022112400,26784142,59089,0,,30223,,,,,,,,0,14,59
2022112300,5224105,13499,0,,,5742,,,,2022112300,26725053,70324,0,,30164,,,,,,,,0,8,53
2022112200,5210606,15613,0,,,5734,,,,2022112200,26654729,72873,0,,30111,,,,,,,,0,11,45
2022112100,5194993,3826,0,,,5723,,,,2022112100,26581856,23091,0,,30066,,,,,,,,0,3,35
2022112000,5191167,8804,0,,,5720,,,,2022112000,26558765,46011,0,,30031,,,,,,,,0,5,41
2022111900,5182363,10124,0,,,5715,,,,2022111900,26512754,50589,0,,29990,,,,,,,,0,10,65
2022111800,5172272,9742,0,,,5705,,,,2022111800,26462319,49418,0,,29925,,,,,,,,0,12,63
2022111700,5162530,10846,0,,,5693,,,,2022111700,26412901,55437,0,,29862,,,,,,,,0,14,67
2022111600,5151684,12483,0,,,5679,,,,2022111600,26357464,66587,0,,29795,,,,,,,,0,10,47
2022111500,5139201,15539,0,,,5669,,,,2022111500,26290877,72883,0,,29748,,,,,,,,0,4,39
2022111400,5123662,3649,0,,,5665,,,,2022111400,26217994,23765,0,,29709,,,,,,,,0,5,44
2022111300,5120013,9263,0,,,5660,,,,2022111300,26194229,48465,0,,29665,,,,,,,,0,5,48
2022111200,5110750,10836,0,,,5655,,,,2022111200,26145764,54328,0,,29617,,,,,,,,0,12,46
2022111100,5099934,10903,0,,,5643,,,,2022111100,26091539,54519,0,,29571,,,,,,,,0,0,40
2022111000,5089031,11073,0,,,5643,,,,2022111000,26037020,55365,0,,29531,,,,,,,,0,6,52
2022110900,5077958,12481,0,,,5637,,,,2022110900,25981655,62472,0,,29479,,,,,,,,0,8,59
2022110800,5065477,14158,0,,,5629,,,,2022110800,25919183,62273,0,,29420,,,,,,,,0,3,30
2022110700,5051319,3320,0,,,5626,,,,2022110700,25856910,18671,0,,29390,,,,,,,,0,0,18
2022110600,5047999,7163,0,,,5626,,,,2022110600,25838239,36675,0,,29372,,,,,,,,0,3,18
2022110500,5040836,8104,0,,,5624,,,,2022110500,25801564,40903,0,,29354,,,,,,,,0,2,41
2022110400,5032737,8677,0,,,5622,,,,2022110400,25760701,43449,0,,29315,,,,,,,,0,5,35
2022110300,5024068,9547,0,,,5617,,,,2022110300,25717277,46896,0,,29280,,,,,,,,0,5,41
2022110200,5014526,10940,0,,,5612,,,,2022110200,25670407,54766,0,,29239,,,,,,,,0,4,30
2022110100,5003593,13017,0,,,5608,,,,2022110100,25615667,58379,0,,29209,,,,,,,,0,5,33
2022103100,4990582,3099,0,,,5603,,,,2022103100,25557309,18510,0,,29176,,,,,,,,0,5,18
2022103000,4987483,6708,0,,,5598,,,,2022103000,25538799,34511,0,,29158,,,,,,,,0,1,27
2022102900,4980775,7578,0,,,5597,,,,2022102900,25504288,37321,0,,29131,,,,,,,,0,3,31
2022102800,4973197,7480,0,,,5594,,,,2022102800,25466992,35924,0,,29100,,,,,,,,0,4,31
2022102700,4965729,6848,0,,,5590,,,,2022102700,25431105,34987,0,,29069,,,,,,,,0,3,26
2022102600,4958897,7906,0,,,5587,,,,2022102600,25396155,40842,0,,29043,,,,,,,,0,5,26
2022102500,4951008,10066,0,,,5582,,,,2022102500,25355350,43759,0,,29017,,,,,,,,0,5,17
2022102400,4940956,2438,0,,,5577,,,,2022102400,25311636,14302,0,,29000,,,,,,,,0,1,10
2022102300,4938518,5176,0,,,5576,,,,2022102300,25297334,26256,0,,28990,,,,,,,,0,1,16
2022102200,4933342,6016,0,,,5575,,,,2022102200,25271078,26906,0,,28974,,,,,,,,0,3,22
2022102100,4927337,5061,0,,,5572,,,,2022102100,25244255,24751,0,,28952,,,,,,,,0,3,30
2022102000,4922285,5416,0,,,5569,,,,2022102000,25219546,25431,0,,28922,,,,,,,,0,2,23
2022101900,4916878,5897,0,,,5567,,,,2022101900,25194177,29503,0,,28899,,,,,,,,0,6,43
2022101800,4910983,7531,0,,,5561,,,,2022101800,25164695,33248,0,,28856,,,,,,,,0,1,6
2022101700,4903463,1921,0,,,5560,,,,2022101700,25131505,11040,0,,28851,,,,,,,,0,2,11
2022101600,4901542,4191,0,,,5558,,,,2022101600,25120465,21469,0,,28840,,,,,,,,0,4,32
2022101500,4897351,4579,0,,,5554,,,,2022101500,25098996,22844,0,,28808,,,,,,,,0,5,25
2022101400,4892777,4834,0,,,5549,,,,2022101400,25076239,23583,0,,28783,,,,,,,,0,9,35
2022101300,4887950,5254,0,,,5540,,,,2022101300,25052677,26957,0,,28748,,,,,,,,0,0,25
2022101200,4882697,6802,0,,,5540,,,,2022101200,25025749,30535,0,,28723,,,,,,,,0,4,15
2022101100,4875900,3054,0,,,5536,,,,2022101100,24995246,15476,0,,28708,,,,,,,,0,1,10
2022101000,4872846,1494,0,,,5535,,,,2022101000,24979770,8981,0,,28698,,,,,,,,0,4,23
2022100900,4871352,3552,0,,,5531,,,,2022100900,24970789,17654,0,,28675,,,,,,,,0,5,29
2022100800,4867800,3963,0,,,5526,,,,2022100800,24953135,19431,0,,28646,,,,,,,,0,6,32
2022100700,4863862,4319,0,,,5520,,,,2022100700,24933756,22298,0,,28614,,,,,,,,0,6,41
2022100600,4859554,5520,0,,,5514,,,,2022100600,24911497,28648,0,,28573,,,,,,,,0,10,29
2022100500,4854042,7674,0,,,5504,,,,2022100500,24882894,34739,0,,28544,,,,,,,,0,2,16
2022100400,4846376,3086,0,,,5502,,,,2022100400,24848184,16423,0,,28528,,,,,,,,0,2,19
2022100300,4843290,2025,0,,,5500,,,,2022100300,24831761,12150,0,,28509,,,,,,,,0,0,20
2022100200,4841265,4797,0,,,5500,,,,2022100200,24819611,23597,0,,28489,,,,,,,,0,9,44
2022100100,4836468,5584,0,,,5491,,,,2022100100,24796014,26960,0,,28445,,,,,,,,0,5,39
2022093000,4830891,5794,0,,,5486,,,,2022093000,24769101,28497,0,,28406,,,,,,,,0,5,42
2022092900,4825107,6270,0,,,5481,,,,2022092900,24740635,30881,0,,28364,,,,,,,,0,6,46
2022092800,4818845,7122,0,,,5475,,,,2022092800,24709789,36159,0,,28318,,,,,,,,0,8,46
2022092700,4811733,8557,0,,,5467,,,,2022092700,24673663,39425,0,,28272,,,,,,,,0,3,26
2022092600,4803181,2335,0,,,5464,,,,2022092600,24634296,14168,0,,28246,,,,,,,,0,4,33
2022092500,4800846,4888,0,,,5460,,,,2022092500,24620128,25792,0,,28213,,,,,,,,0,11,73
2022092400,4795958,5651,0,,,5449,,,,2022092400,24594336,29353,0,,28140,,,,,,,,0,11,63
2022092300,4790319,5625,0,,,5438,,,,2022092300,24565021,29108,0,,28077,,,,,,,,0,8,68
2022092200,4784699,6154,0,,,5430,,,,2022092200,24535940,33009,0,,28009,,,,,,,,0,13,59
2022092100,4778549,7358,0,,,5417,,,,2022092100,24502968,41286,0,,27950,,,,,,,,0,13,59
2022092000,4771203,9735,0,,,5404,,,,2022092000,24461737,47917,0,,27891,,,,,,,,0,4,24
2022091900,4761487,3199,0,,,5400,,,,2022091900,24413873,19407,0,,27867,,,,,,,,0,6,39
2022091800,4758288,5970,0,,,5394,,,,2022091800,24394466,34764,0,,27828,,,,,,,,0,6,46
2022091700,4752318,7659,0,,,5388,,,,2022091700,24359702,43457,0,,27782,,,,,,,,0,7,57
2022091600,4744665,9225,0,,,5381,,,,2022091600,24316302,51874,0,,27725,,,,,,,,0,6,60
2022091500,4735448,11819,0,,,5375,,,,2022091500,24264470,71471,0,,27665,,,,,,,,0,7,72
2022091400,4723634,17384,0,,,5368,,,,2022091400,24193038,93981,0,,27593,,,,,,,,0,10,60
2022091300,4706258,9552,0,,,5358,,,,2022091300,24099134,57309,0,,27533,,,,,,,,0,4,35
2022091200,4696706,6289,0,,,5354,,,,2022091200,24041825,36938,0,,27498,,,,,,,,0,2,22
2022091100,4690417,4807,0,,,5352,,,,2022091100,24004887,28214,0,,27476,,,,,,,,0,13,47
2022091000,4685610,6081,0,,,5339,,,,2022091000,23976673,42724,0,,27429,,,,,,,,0,7,48
2022090900,4679529,12315,0,,,5332,,,,2022090900,23933949,69410,0,,27381,,,,,,,,0,13,68
2022090800,4667217,13066,0,,,5319,,,,2022090800,23864560,72646,0,,27313,,,,,,,,0,6,64
2022090700,4654166,14538,0,,,5313,,,,2022090700,23791961,85540,0,,27249,,,,,,,,0,13,56
2022090600,4639649,18779,0,,,5300,,,,2022090600,23706477,99837,0,,27193,,,,,,,,0,4,44
2022090500,4620905,5319,0,,,5296,,,,2022090500,23606740,37548,0,,27149,,,,,,,,0,6,56
2022090400,4615586,11939,0,,,5290,,,,2022090400,23569192,72144,0,,27093,,,,,,,,0,13,79
2022090300,4603647,13899,0,,,5277,,,,2022090300,23497048,79746,0,,27014,,,,,,,,0,14,74
2022090200,4589795,15564,0,,,5263,,,,2022090200,23417425,89586,0,,26940,,,,,,,,0,12,64
2022090100,4574258,13325,0,,,5251,,,,2022090100,23327897,81573,0,,26876,,,,,,,,0,23,112
2022083100,4560954,15911,0,,,5228,,,,2022083100,23246398,103961,0,,26764,,,,,,,,0,10,75
2022083000,4545050,20418,0,,,5218,,,,2022083000,23142479,115638,0,,26689,,,,,,,,0,6,71
2022082900,4524644,5756,0,,,5212,,,,2022082900,23026960,43142,0,,26618,,,,,,,,0,10,49
2022082800,4518888,13052,0,,,5202,,,,2022082800,22983818,85295,0,,26569,,,,,,,,0,11,70
2022082700,4505836,14599,0,,,5191,,,,2022082700,22898523,95604,0,,26499,,,,,,,,0,12,86
2022082600,4491244,15757,0,,,5179,,,,2022082600,22802985,101140,0,,26413,,,,,,,,0,14,81
2022082500,4475520,17722,0,,,5165,,,,2022082500,22701921,113371,0,,26332,,,,,,,,0,10,108
2022082400,4457827,20578,0,,,5155,,,,2022082400,22588640,139339,0,,26224,,,,,,,,0,4,63
2022082300,4437282,25679,0,,,5151,,,,2022082300,22449475,150258,0,,26161,,,,,,,,0,11,52
2022082200,4411616,7395,0,,,5140,,,,2022082200,22299377,59046,0,,26109,,,,,,,,0,6,65
2022082100,4404221,16743,0,,,5134,,,,2022082100,22240331,110944,0,,26044,,,,,,,,0,5,64
2022082000,4387478,19973,0,,,5129,,,,2022082000,22129387,129411,0,,25980,,,,,,,,0,14,84
2022081900,4367518,21033,0,,,5115,,,,2022081900,22000037,138812,0,,25896,,,,,,,,0,14,83
2022081800,4346524,28375,0,,,5101,,,,2022081800,21861296,178574,0,,25813,,,,,,,,0,6,61
2022081700,4318180,32523,0,,,5095,,,,2022081700,21682816,180803,0,,25752,,,,,,,,0,7,42
2022081600,4285729,13060,0,,,5088,,,,2022081600,21502164,84128,0,,25710,,,,,,,,0,6,37
2022081500,4272669,8246,0,,,5082,,,,2022081500,21418036,62078,0,,25673,,,,,,,,0,5,50
2022081400,4264423,19596,0,,,5077,,,,2022081400,21355958,119603,0,,25623,,,,,,,,0,10,57
2022081300,4244827,21859,0,,,5067,,,,2022081300,21236355,124592,0,,25566,,,,,,,,0,9,67
2022081200,4222976,22835,0,,,5058,,,,2022081200,21111840,128714,0,,25499,,,,,,,,0,17,58
2022081100,4200150,24516,0,,,5041,,,,2022081100,20983169,137241,0,,25441,,,,,,,,0,11,59
2022081000,4175643,26068,0,,,5030,,,,2022081000,20845973,151792,0,,25382,,,,,,,,0,10,50
2022080900,4149586,29489,0,,,5020,,,,2022080900,20694239,149897,0,,25332,,,,,,,,0,8,40
2022080800,4120126,7867,0,,,5012,,,,2022080800,20544420,55292,0,,25292,,,,,,,,0,7,29
2022080700,4112259,18366,0,,,5005,,,,2022080700,20489128,105507,0,,25263,,,,,,,,0,2,27
2022080600,4093893,20160,0,,,5003,,,,2022080600,20383621,110666,0,,25236,,,,,,,,0,9,45
2022080500,4073752,20817,0,,,4994,,,,2022080500,20273011,112901,0,,25191,,,,,,,,0,9,47
2022080400,4052939,20239,0,,,4985,,,,2022080400,20160154,107894,0,,25144,,,,,,,,0,6,34
2022080300,4032709,23023,0,,,4979,,,,2022080300,20052305,119922,0,,25110,,,,,,,,0,5,26
2022080200,4009707,24615,0,,,4974,,,,2022080200,19932439,111789,0,,25084,,,,,,,,0,4,16
2022080100,3985115,7340,0,,,4970,,,,2022080100,19820739,44689,0,,25086,,,,,,,,0,1,21
2022073100,3977775,14149,0,,,4969,,,,2022073100,19776050,73589,0,,25047,,,,,,,,0,5,20
2022073000,3963626,16588,0,,,4964,,,,2022073000,19702461,82002,0,,25027,,,,,,,,0,6,35
2022072900,3947049,17517,0,,,4958,,,,2022072900,19620517,85320,0,,24992,,,,,,,,0,4,35
2022072800,3929537,18169,0,,,4954,,,,2022072800,19535242,88384,0,,24957,,,,,,,,0,5,25
2022072700,3911407,20083,0,,,4949,,,,2022072700,19446946,100285,0,,24932,,,,,,,,0,5,25
2022072600,3891336,23107,0,,,4944,,,,2022072600,19346764,99327,0,,24907,,,,,,,,0,1,17
2022072500,3868256,5967,0,,,4943,,,,2022072500,19247496,35883,0,,24890,,,,,,,,0,5,17
2022072400,3862289,13809,0,,,4938,,,,2022072400,19211613,65433,0,,24873,,,,,,,,0,3,18
2022072300,3848480,14830,0,,,4935,,,,2022072300,19146180,68551,0,,24855,,,,,,,,0,4,30
2022072200,3833658,15379,0,,,4931,,,,2022072200,19077659,68632,0,,24825,,,,,,,,0,4,31
2022072100,3818284,16670,0,,,4927,,,,2022072100,19009080,71170,0,,24794,,,,,,,,0,4,17
2022072000,3801622,17199,0,,,4923,,,,2022072000,18937971,76402,0,,24777,,,,,,,,0,2,12
2022071900,3784432,18038,0,,,4921,,,,2022071900,18861593,73582,0,,24765,,,,,,,,0,0,12
2022071800,3766412,4896,0,,,4921,,,,2022071800,18788056,26299,0,,24753,,,,,,,,0,3,11
2022071700,3761516,8565,0,,,4918,,,,2022071700,18761757,40342,0,,24742,,,,,,,,0,2,14
2022071600,3752951,9457,0,,,4916,,,,2022071600,18721415,41310,0,,24728,,,,,,,,0,2,16
2022071500,3743496,8951,0,,,4914,,,,2022071500,18680142,38882,0,,24712,,,,,,,,0,2,16
2022071400,3734550,9655,0,,,4912,,,,2022071400,18641278,39196,0,,24696,,,,,,,,0,3,16
2022071300,3724897,9363,0,,,4909,,,,2022071300,18602109,40266,0,,24680,,,,,,,,0,2,12
2022071200,3715539,9412,0,,,4907,,,,2022071200,18561861,37360,0,,24668,,,,,,,,0,0,7
2022071100,3706133,2622,0,,,4907,,,,2022071100,18524538,12693,0,,24661,,,,,,,,0,2,18
2022071000,3703511,5244,0,,,4905,,,,2022071000,18511845,20410,0,,24643,,,,,,,,0,0,19
2022070900,3698267,4900,0,,,4905,,,,2022070900,18491435,20286,0,,24624,,,,,,,,0,2,19
2022070800,3693368,4605,0,,,4903,,,,2022070800,18471172,19323,0,,24605,,,,,,,,0,2,12
2022070700,3688769,4580,0,,,4901,,,,2022070700,18451862,18511,0,,24593,,,,,,,,0,1,10
2022070600,3684190,4770,0,,,4900,,,,2022070600,18433359,19371,0,,24583,,,,,,,,0,2,7
2022070500,3679421,4779,0,,,4898,,,,2022070500,18413997,18147,0,,24576,,,,,,,,0,1,2
2022070400,3674645,1161,0,,,4897,,,,2022070400,18395864,6253,0,,24574,,,,,,,,0,1,4
2022070300,3673484,2440,0,,,4896,,,,2022070300,18389611,10059,0,,24570,,,,,,,,0,2,8
2022070200,3671044,2778,0,,,4894,,,,2022070200,18379552,10715,0,,24562,,,,,,,,0,3,7
2022070100,3668271,2340,0,,,4891,,,,2022070100,18368857,9528,0,,24555,,,,,,,,0,2,8
2022063000,3665933,2282,0,,,4889,,,,2022063000,18359341,9595,0,,24547,,,,,,,,0,1,10
2022062900,3663653,2479,0,,,4888,,,,2022062900,18349756,10463,0,,24537,,,,,,,,0,2,7
2022062800,3661177,2472,0,,,4886,,,,2022062800,18339319,9896,0,,24530,,,,,,,,0,0,5
2022062700,3658710,600,0,,,4886,,,,2022062700,18329448,3429,0,,24525,,,,,,,,0,0,3
2022062600,3658110,1310,0,,,4886,,,,2022062600,18326019,6246,0,,24522,,,,,,,,0,1,6
2022062500,3656800,1552,0,,,4885,,,,2022062500,18319773,6790,0,,24516,,,,,,,,0,3,18
2022062400,3655248,1605,0,,,4882,,,,2022062400,18312993,7227,0,,24498,,,,,,,,0,1,10
2022062300,3653647,1580,0,,,4881,,,,2022062300,18305783,7497,0,,24488,,,,,,,,0,3,14
2022062200,3652068,1778,0,,,4878,,,,2022062200,18298341,8992,0,,24474,,,,,,,,0,3,11
2022062100,3650291,2043,0,,,4875,,,,2022062100,18289373,9310,0,,24463,,,,,,,,0,7,12
2022062000,3648259,719,0,,,4868,,,,2022062000,18280090,3538,0,,24451,,,,,,,,0,3,10
2022061900,3647540,1108,0,,,4865,,,,2022061900,18276552,6071,0,,24441,,,,,,,,0,1,14
2022061800,3646432,1245,0,,,4864,,,,2022061800,18270481,6842,0,,24427,,,,,,,,0,1,11
2022061700,3645189,1280,0,,,4863,,,,2022061700,18263643,7198,0,,24416,,,,,,,,0,1,9
2022061600,3643911,1549,0,,,4862,,,,2022061600,18256457,7994,0,,24407,,,,,,,,0,4,8
2022061500,3642362,1690,0,,,4858,,,,2022061500,18248479,9435,0,,24399,,,,,,,,0,3,9
2022061400,3640674,1764,0,,,4855,,,,2022061400,18239056,9778,0,,24390,,,,,,,,0,0,2
2022061300,3638911,663,0,,,4855,,,,2022061300,18229288,3828,0,,24388,,,,,,,,0,2,17
2022061200,3638248,1160,0,,,4853,,,,2022061200,18225460,7382,0,,24371,,,,,,,,0,1,20
2022061100,3637088,1382,0,,,4852,,,,2022061100,18218078,8378,0,,24351,,,,,,,,0,3,10
2022061000,3635708,1537,0,,,4849,,,,2022061000,18209650,9315,0,,24341,,,,,,,,0,2,18
2022060900,3634172,2009,0,,,4847,,,,2022060900,18200346,12161,0,,24323,,,,,,,,0,2,18
2022060800,3632164,2628,0,,,4845,,,,2022060800,18188200,13358,0,,24305,,,,,,,,0,0,6
2022060700,3629545,952,0,,,4845,,,,2022060700,18174880,6172,0,,24299,,,,,,,,0,5,20
2022060600,3628593,738,0,,,4840,,,,2022060600,18168708,5022,0,,24279,,,,,,,,0,2,21
2022060500,3627855,1719,0,,,4838,,,,2022060500,18163686,9835,0,,24258,,,,,,,,0,3,20
2022060400,3626136,2254,0,,,4835,,,,2022060400,18153851,12048,0,,24238,,,,,,,,0,2,9
2022060300,3623883,2442,0,,,4833,,,,2022060300,18141835,12542,0,,24229,,,,,,,,0,3,17
2022060200,3621445,1823,0,,,4830,,,,2022060200,18129313,9898,0,,24212,,,,,,,,0,1,15
2022060100,3619622,2926,0,,,4829,,,,2022060100,18119415,15797,0,,24197,,,,,,,,0,4,21
2022053100,3616699,3340,0,,,4825,,,,2022053100,18103638,17191,0,,24176,,,,,,,,0,1,9
2022053000,3613359,1120,0,,,4824,,,,2022053000,18086462,6139,0,,24167,,,,,,,,0,4,9
2022052900,3612239,2018,0,,,4820,,,,2022052900,18080323,12654,0,,24518,,,,,,,,0,2,19
2022052800,3610221,2278,0,,,4818,,,,2022052800,18067669,14398,0,,24139,,,,,,,,0,2,36
2022052700,3607946,3032,0,,,4816,,,,2022052700,18053287,16584,0,,24103,,,,,,,,0,7,40
2022052600,3604920,2788,0,,,4809,,,,2022052600,18036720,18816,0,,24063,,,,,,,,0,3,34
2022052500,3602133,3586,0,,,4806,,,,2022052500,18017923,23956,0,,24029,,,,,,,,0,4,23
2022052400,3598555,4272,0,,,4802,,,,2022052400,17993985,26344,0,,24006,,,,,,,,0,1,19
2022052300,3594289,1213,0,,,4801,,,,2022052300,17967672,9975,0,,23987,,,,,,,,0,4,22
2022052200,3593076,2903,0,,,4797,,,,2022052200,17957697,12928,0,,23965,,,,,,,,0,9,54
2022052100,3590173,3589,0,,,4788,,,,2022052100,17938399,23462,0,,23911,,,,,,,,0,3,26
2022052000,3586586,4110,0,,,4785,,,,2022052000,17914957,25125,0,,23885,,,,,,,,0,8,43
2022051900,3582481,4557,0,,,4777,,,,2022051900,17889849,28130,0,,23842,,,,,,,,0,7,40
2022051800,3577930,5043,0,,,4770,,,,2022051800,17861744,31352,0,,23802,,,,,,,,0,5,31
2022051700,3572888,5889,0,,,4765,,,,2022051700,17830429,35117,0,,23771,,,,,,,,0,3,27
2022051600,3567016,1684,0,,,4762,,,,2022051600,17795357,13296,0,,23744,,,,,,,,0,5,35
2022051500,3565332,4025,0,,,4757,,,,2022051500,17782061,25434,0,,23709,,,,,,,,0,12,48
2022051400,3561307,4764,0,,,4745,,,,2022051400,17756627,29581,0,,23661,,,,,,,,0,17,55
2022051300,3556545,5178,0,,,4728,,,,2022051300,17727086,32451,0,,23606,,,,,,,,0,14,52
2022051200,3551375,5695,0,,,4714,,,,2022051200,17694677,35906,0,,23554,,,,,,,,0,6,63
2022051100,3545685,6208,0,,,4708,,,,2022051100,17658794,43925,0,,23491,,,,,,,,0,4,29
2022051000,3539483,8142,0,,,4704,,,,2022051000,17614895,49933,0,,23462,,,,,,,,0,13,62
2022050900,3531351,2715,0,,,4691,,,,2022050900,17564999,20601,0,,23400,,,,,,,,0,2,40
2022050800,3528636,5979,0,,,4689,,,,2022050800,17544398,40064,0,,23360,,,,,,,,0,13,71
2022050700,3522657,6641,0,,,4676,,,,2022050700,17504334,39600,0,,23289,,,,,,,,0,26,83
2022050600,3516017,3596,0,,,4650,,,,2022050600,17464782,26714,0,,23206,,,,,,,,0,7,48
2022050500,3512421,6645,0,,,4643,,,,2022050500,17438068,42296,0,,23158,,,,,,,,0,17,79
2022050400,3505780,7436,0,,,4626,,,,2022050400,17395791,49064,0,,23079,,,,,,,,0,12,72
2022050300,3498346,8709,0,,,4614,,,,2022050300,17346753,51131,0,,23007,,,,,,,,0,3,49
2022050200,3489696,2653,0,,,4611,,,,2022050200,17295733,20084,0,,22958,,,,,,,,0,9,83
2022050100,3487043,5462,0,,,4602,,,,2022050100,17275649,37771,0,,22875,,,,,,,,0,16,81
2022043000,3481581,6455,0,,,4586,,,,2022043000,17237878,43286,0,,22794,,,,,,,,0,12,70
2022042900,3475126,7726,0,,,4574,,,,2022042900,17194616,50568,0,,22724,,,,,,,,0,21,136
2022042800,3467402,9109,0,,,4553,,,,2022042800,17144065,57464,0,,22588,,,,,,,,0,19,122
2022042700,3458306,11517,0,,,4534,,,,2022042700,17086626,76787,0,,22466,,,,,,,,0,14,141
2022042600,3446789,13560,0,,,4520,,,,2022042600,17009856,80361,0,,22325,,,,,,,,0,16,82
2022042500,3433238,4763,0,,,4504,,,,2022042500,16929564,34370,0,,22243,,,,,,,,0,16,110
2022042400,3428475,10377,0,,,4488,,,,2022042400,16895194,64725,0,,22133,,,,,,,,0,18,109
2022042300,3418098,12352,0,,,4470,,,,2022042300,16830469,75449,0,,22024,,,,,,,,0,16,151
2022042200,3405751,13191,0,,,4454,,,,2022042200,16755055,81058,0,,21873,,,,,,,,0,32,206
2022042100,3392583,15192,0,,,4422,,,,2022042100,16674045,90867,0,,21667,,,,,,,,0,24,147
2022042000,3377399,18322,0,,,4398,,,,2022042000,16583220,111319,0,,21520,,,,,,,,0,26,166
2022041900,3359097,21819,0,,,4372,,,,2022041900,16471940,118504,0,,21354,,,,,,,,0,19,130
2022041800,3337282,7345,0,,,4353,,,,2022041800,16353495,47743,0,,21224,,,,,,,,0,20,132
2022041700,3329937,14805,0,,,4329,,,,2022041700,16305752,93001,0,,21092,,,,,,,,0,22,203
2022041600,3315132,18118,0,,,4307,,,,2022041600,16212751,107916,0,,20889,,,,,,,,0,37,273
2022041500,3297020,21450,0,,,4270,,,,2022041500,16104869,125846,0,,20616,,,,,,,,0,40,264
2022041400,3275574,24976,0,,,4230,,,,2022041400,15979061,148443,0,,20352,,,,,,,,0,54,318
2022041300,3250603,33076,0,,,4176,,,,2022041300,15830644,195419,0,,20034,,,,,,,,0,24,184
2022041200,3217532,39518,0,,,4152,,,,2022041200,15635274,210755,0,,19850,,,,,,,,0,36,171
2022041100,3178037,14247,0,,,4116,,,,2022041100,15424598,90928,0,,19676,,,,,,,,0,46,258
2022041000,3163790,28901,0,,,4070,,,,2022041000,15333670,164481,0,,19421,,,,,,,,0,68,329
2022040900,3134889,32320,0,,,4002,,,,2022040900,15169189,185566,0,,19092,,,,,,,,0,58,338
2022040800,3102577,36212,0,,,3944,,,,2022040800,14983694,205333,0,,18754,,,,,,,,0,64,373
2022040700,3066376,39888,0,,,3880,,,,2022040700,14778405,224820,0,,18381,,,,,,,,0,45,348
2022040600,3026503,52430,0,,,3835,,,,2022040600,14553644,286294,0,,18033,,,,,,,,0,64,371
2022040500,2974084,51500,0,,,3771,,,,2022040500,14267401,266135,0,,17662,,,,,,,,0,29,209
2022040400,2922636,20894,0,,,3742,,,,2022040400,14001406,127190,0,,17453,,,,,,,,0,29,218
