,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00_06_매출_비율,시간대_06_11_매출_비율,시간대_11_14_매출_비율,시간대_14_17_매출_비율,시간대_17_21_매출_비율,시간대_21_24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수_06_매출_건수,시간대_건수_11_매출_건수,시간대_건수_14_매출_건수,시간대_건수_17_매출_건수,시간대_건수_21_매출_건수,시간대_건수_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수,거리두기_단계
26,2019-1,1,A,골목상권,1,새남터성지,1,중식음식점,27826687.0,1247,57,44,1,10,12,14,21,25,19,0,2,44,14,41,0,53,47,0,13,22,30,20,15,15717213.0,12109474.0,141037.0,2741768.0,3243861.0,3872889.0,5717658.0,6947504.0,5161970.0,0,456961.0,12208201.0,3805190.0,11356335.0,0,12605926.0,11088364.0,31028,3085898.0,5300187.0,7170344.0,4676802.0,3430030.0,660,587,6,124,169,124,237,306,281,0,17,570,243,417,0,683,457,6,135,281,321,237,157,3,0
27,2019-1,1,A,골목상권,1,새남터성지,6,치킨전문점,102066563.0,4421,64,36,12,13,12,13,15,19,17,4,0,8,12,47,30,50,50,3,18,17,27,28,6,65776294.0,36290269.0,12525932.0,12756343.0,11945303.0,13056354.0,15492362.0,19097293.0,17192976.0,3763355,0.0,7890110.0,11922253.0,48124046.0,30366799,47999537.0,48703080.0,3175870,17546008.0,16386328.0,26013251.0,27368581.0,6212584.0,2892,1529,520,578,520,596,678,807,722,136,0,341,522,2100,1322,2099,2157,126,789,737,1129,1214,262,9,0
28,2019-1,1,A,골목상권,1,새남터성지,9,커피-음료,85452653.0,6810,73,27,8,19,16,19,11,12,15,0,8,28,34,26,4,45,55,1,16,25,16,31,12,62558809.0,22893844.0,6954660.0,16132867.0,13986470.0,16218877.0,9265935.0,9798320.0,13095524.0,0,7065685.0,23793799.0,29156980.0,21767215.0,3668974,28273118.0,34813853.0,753463,10048722.0,15705730.0,9822212.0,19269103.0,7487740.0,4472,2338,858,1005,1024,760,825,1031,1307,0,278,2248,2167,1657,460,3074,3498,154,1272,1823,1159,1693,471,6,0
29,2019-1,1,A,골목상권,1,새남터성지,10,일반교습학원,18000000.0,70,100,0,46,7,0,35,13,0,0,0,0,0,46,54,0,67,33,0,0,0,100,0,0,18000000.0,0.0,8240000.0,1223301.0,0.0,6206602.0,2330097.0,0.0,0.0,0,0.0,0.0,8240000.0,9760000.0,0,12090097.0,5909903.0,0,0.0,0.0,18000000.0,0.0,0.0,70,0,26,6,0,32,6,0,0,0,0,0,34,36,0,42,28,0,0,0,70,0,0,3,0
30,2019-1,1,A,골목상권,1,새남터성지,11,외국어학원,224701304.0,851,100,0,25,15,23,14,24,0,0,0,0,8,42,50,0,25,75,0,0,14,74,12,0,224700227.0,1077.0,55967708.0,33315651.0,50711312.0,31786126.0,52919430.0,1077.0,0.0,0,0.0,17030513.0,95035238.0,112635553.0,0,56613988.0,168087316.0,0,0.0,31161390.0,165770409.0,27769505.0,0.0,840,11,259,130,160,87,204,11,0,0,0,75,377,399,0,162,689,0,0,97,646,108,0,3,0
31,2019-1,1,A,골목상권,1,새남터성지,12,예술학원,29389195.0,154,100,0,19,17,7,40,17,0,0,0,0,0,49,51,0,39,61,0,0,23,64,13,0,29389195.0,0.0,5618523.0,5093715.0,2006615.0,11730981.0,4939361.0,0.0,0.0,0,0.0,0.0,14416759.0,14972436.0,0,11422271.0,17966924.0,0,0.0,6791621.0,18893054.0,3704520.0,0.0,154,0,16,31,15,62,30,0,0,0,0,0,77,77,0,61,93,0,0,32,92,30,0,3,0
32,2019-1,1,A,골목상권,1,새남터성지,15,치과의원,67026887.0,1800,87,13,6,25,15,18,22,13,0,0,5,40,30,25,0,38,62,0,11,7,26,43,13,58100961.0,8925926.0,3793463.0,17054427.0,10161561.0,12067113.0,15024397.0,8925926.0,0.0,0,3534935.0,26892423.0,20045181.0,16554348.0,0,25231912.0,41794975.0,0,7187141.0,4899784.0,17205699.0,28981557.0,8752706.0,1636,164,347,273,244,401,371,164,0,0,263,583,693,261,0,893,907,0,234,169,474,462,461,6,0
33,2019-1,1,A,골목상권,1,새남터성지,16,한의원,160639180.0,5072,97,3,6,4,26,32,29,3,0,0,9,12,46,34,0,15,85,1,28,40,6,18,8,155201794.0,5437386.0,9318534.0,6977876.0,41684532.0,50999915.0,46220937.0,5437386.0,0.0,0,13628120.0,18671722.0,74595527.0,53743811.0,0,23847535.0,136791645.0,1795661,44315482.0,63890329.0,9147905.0,28580287.0,12909516.0,4567,505,1008,725,945,881,1008,505,0,0,694,977,1670,1731,0,1536,3536,189,319,1183,990,1502,889,6,0
34,2019-1,1,A,골목상권,1,새남터성지,21,자동차수리,69460128.0,629,94,6,49,4,17,8,16,6,0,0,15,20,50,16,0,57,44,0,0,25,17,26,32,65269291.0,4190837.0,34298553.0,2812113.0,11432852.0,5423690.0,11302083.0,4190837.0,0.0,0,10111011.0,13830062.0,34378322.0,11140733.0,0,35392075.0,27222173.0,0,0.0,15466620.0,10844783.0,16135073.0,20167771.0,563,66,231,46,92,69,125,66,0,0,79,161,264,125,0,399,184,0,0,139,158,92,194,6,0
35,2019-1,1,A,골목상권,1,새남터성지,23,미용실,32724478.0,913,74,26,19,5,15,16,20,22,5,0,2,20,27,42,9,27,73,0,3,14,16,34,34,24192826.0,8531652.0,6216722.0,1552109.0,4915876.0,5056535.0,6451584.0,7070660.0,1460992.0,0,714545.0,6626273.0,8710835.0,13834853.0,2837972,8218899.0,22155464.0,0,770176.0,4139257.0,4844121.0,10186665.0,10434144.0,629,284,151,58,77,138,205,233,51,0,26,228,239,372,48,324,544,0,56,146,169,228,268,12,0
36,2019-1,1,A,골목상권,1,새남터성지,26,세탁소,3646028.0,180,93,8,8,8,23,35,18,8,0,0,7,12,44,35,2,23,77,0,10,29,33,21,8,3372265.0,273763.0,292429.0,298651.0,846177.0,1269266.0,665742.0,273763.0,0.0,0,267541.0,423089.0,1592804.0,1281709.0,80885,852400.0,2793628.0,0,354648.0,1051500.0,1213268.0,752849.0,273763.0,174,6,19,18,37,57,43,6,0,0,13,31,75,55,6,55,125,0,12,56,75,31,6,3,0
37,2019-1,1,A,골목상권,1,새남터성지,31,슈퍼마켓,219007551.0,14721,67,33,18,7,15,14,13,16,17,0,10,17,24,43,5,42,59,0,7,19,26,21,27,146211158.0,72796393.0,38607936.0,14994737.0,33785538.0,30438408.0,28384539.0,35603578.0,37192815.0,0,22097386.0,37523163.0,52590686.0,95134509.0,11661807,83013329.0,116970289.0,268566,12949744.0,38829137.0,52237616.0,42750255.0,52948300.0,9855,4866,2251,1292,2258,2023,2031,2301,2565,0,1321,2429,3429,6704,838,6397,7428,42,1016,3004,3409,2982,3373,3,0
38,2019-1,1,A,골목상권,1,새남터성지,32,편의점,854771294.0,125768,67,33,11,14,14,13,15,17,16,11,14,12,12,28,22,66,34,1,14,31,27,20,8,573105323.0,281665971.0,96420456.0,121893461.0,118074867.0,112135269.0,124581270.0,147337764.0,134328207.0,97229365,117548211.0,105405137.0,106010823.0,237803769.0,190773989,564509507.0,290261787.0,5742807,118645371.0,263339892.0,228197682.0,169845848.0,68999694.0,86213,39555,14647,17750,17808,17191,18817,20067,19488,13681,20520,17148,17108,32172,25139,80687,45081,1839,23874,39721,28626,21874,9834,9,0
39,2019-1,1,A,골목상권,1,새남터성지,36,육류판매,59160626.0,2432,69,32,10,18,13,10,18,14,17,0,7,22,23,42,6,38,63,0,2,18,32,22,26,40518977.0,18641649.0,5645201.0,10705989.0,7619133.0,5894936.0,10653718.0,8427146.0,10214503.0,0,3829530.0,13225130.0,13577230.0,24728970.0,3799766,22195440.0,36965186.0,0,1163001.0,10438298.0,19021507.0,12977100.0,15560720.0,1576,856,94,458,334,312,378,399,457,0,116,378,544,1336,58,1085,1347,0,80,513,645,630,564,3,0
