,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00_06_매출_비율,시간대_06_11_매출_비율,시간대_11_14_매출_비율,시간대_14_17_매출_비율,시간대_17_21_매출_비율,시간대_21_24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수_06_매출_건수,시간대_건수_11_매출_건수,시간대_건수_14_매출_건수,시간대_건수_17_매출_건수,시간대_건수_21_매출_건수,시간대_건수_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수,거리두기_단계
97,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",9,커피-음료,652742239.0,115763,75,25,13,13,15,16,18,13,12,1,16,26,21,27,11,45,55,3,38,27,19,11,4,489723236.0,163019003.0,83670987.0,86514884.0,100499948.0,104549235.0,114488182.0,84526049.0,78492954.0,3467719,101867672.0,167368830.0,133626257.0,177995259.0,68416502,280518251.0,343675515.0,15577891,235463343.0,165970545.0,117356162.0,67485148.0,22340675.0,89459,26304,16232,16340,18096,19161,19630,13287,13017,378,25979,30522,23430,27539,7915,49125,64215,3167,45759,29444,20816,10368,3788,48,0
98,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",12,예술학원,61346526.0,323,71,29,13,21,18,18,1,29,0,0,0,18,44,34,4,51,49,0,6,10,25,43,16,43602800.0,17743726.0,7840252.0,12929537.0,11072634.0,11072636.0,687741.0,17743726.0,0.0,0,0.0,10797539.0,27097008.0,21113659.0,2338320,30879585.0,29297780.0,0,3507480.0,5777026.0,15267857.0,25927848.0,9697153.0,235,88,49,42,55,82,7,88,0,0,0,42,177,90,14,137,179,0,21,54,97,83,63,3,0
99,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",13,스포츠 강습,71427692.0,322,100,0,12,15,24,35,15,0,0,0,0,16,0,67,17,43,57,0,26,54,6,15,0,71427692.0,0.0,8686623.0,10400000.0,16869115.0,24656954.0,10815000.0,0.0,0.0,0,0.0,11186377.0,0.0,48062180.0,12179135,26155565.0,34872127.0,0,15533975.0,32827083.0,3331250.0,9335384.0,0.0,322,0,54,8,71,130,59,0,0,0,0,79,0,194,49,145,169,0,153,120,16,25,0,4,0
100,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",14,일반의원,2490922236.0,75885,84,16,19,14,14,16,21,15,1,0,18,33,30,19,0,38,62,1,14,16,33,18,19,2093054563.0,397867673.0,482471808.0,350890842.0,350792718.0,389394729.0,519504466.0,362848647.0,35019026.0,0,454052291.0,829711507.0,734067832.0,468403709.0,4686897,942060377.0,1548861859.0,15467630,337959285.0,398729153.0,829803879.0,438858958.0,470103331.0,66729,9156,15054,11494,12083,14169,13929,8868,288,0,14676,21901,25560,13688,60,30501,45384,840,18105,16383,18293,11469,10795,29,0
101,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",15,치과의원,983567970.0,6465,92,8,19,17,21,17,19,8,0,0,9,28,39,23,1,51,49,0,17,23,16,30,13,909052179.0,74515791.0,184583289.0,166789464.0,207045304.0,166028984.0,184605138.0,74515791.0,0.0,0,91113943.0,278923066.0,381149930.0,223670872.0,8710159,503020439.0,480547531.0,4006668,170665038.0,226558647.0,161431787.0,294238144.0,126667686.0,5686,779,1180,1075,1297,985,1149,779,0,0,781,2107,1970,1581,26,3024,3441,48,1718,1444,1199,1345,711,25,0
102,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",16,한의원,893804376.0,30139,75,25,10,13,16,16,21,25,0,0,10,37,27,26,0,41,60,0,6,13,35,31,15,670646976.0,223157400.0,89376056.0,112435918.0,140988426.0,141466878.0,186379698.0,223157400.0,0.0,0,88773634.0,329127328.0,245134857.0,230768557.0,0,345634403.0,507058514.0,0,53320027.0,112260379.0,297135114.0,260908342.0,129069055.0,26735,3404,5844,5220,3166,6686,5819,3404,0,0,9633,6884,9649,3973,0,10775,19133,0,1866,4876,6446,6569,10151,12,0
103,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",17,당구장,79792112.0,5375,68,32,8,13,16,14,17,19,13,18,0,2,5,34,40,88,12,6,37,20,22,11,5,54310477.0,25481635.0,6244490.0,10494858.0,12862588.0,11527423.0,13181118.0,14841448.0,10640187.0,14414752,244205.0,1576718.0,4294166.0,27090869.0,32171402,70256480.0,9535632.0,4993944,29174780.0,15657411.0,17515597.0,8519159.0,3931221.0,3596,1779,478,696,809,757,856,1049,730,843,13,133,339,1944,2103,4622,753,486,2162,901,1142,489,195,9,0
104,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",19,PC방,842676068.0,179689,66,34,12,12,13,13,16,18,16,16,5,10,17,33,18,81,19,9,66,16,5,4,1,559817015.0,282859053.0,100879220.0,101678341.0,111003061.0,108894811.0,137361582.0,148050342.0,134808711.0,133649422,44234234.0,86045374.0,141599762.0,281774207.0,155373069,682419434.0,160256634.0,71207839,555416010.0,132345616.0,45902295.0,32294690.0,5509618.0,121014,58675,21901,21624,24335,23993,29161,29893,28782,26234,9845,19363,32165,60529,31553,143196,36493,20532,116627,25649,9124,6498,1259,15,0
105,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",20,스포츠클럽,219725361.0,587,90,10,22,5,29,12,23,6,5,0,7,11,12,41,30,40,60,3,36,29,13,18,1,196903018.0,22822343.0,47889664.0,10034505.0,63092980.0,26150338.0,49735531.0,12023725.0,10798618.0,0,15793769.0,23927465.0,25809329.0,89426453.0,64768345,87184635.0,132540726.0,6314981,78116321.0,64001075.0,28474252.0,39724391.0,3094341.0,512,75,152,50,126,69,115,44,31,0,51,83,76,250,127,284,303,31,216,158,69,107,6,3,0
106,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",23,미용실,4527143.0,101,63,37,10,6,12,10,26,29,8,0,0,4,30,16,50,58,42,0,5,12,52,8,22,2868128.0,1659015.0,449903.0,281189.0,534259.0,449902.0,1152875.0,1321588.0,337427.0,0,0.0,196833.0,1377826.0,702972.0,2249512,2643176.0,1883967.0,0,224951.0,562378.0,2361988.0,365546.0,1012280.0,72,29,11,6,17,12,26,23,6,0,0,12,38,18,33,62,39,0,6,12,39,11,33,3,0
107,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",24,네일숍,7220514.0,44,80,20,27,15,0,10,28,20,0,0,0,0,22,78,0,11,89,0,19,33,37,0,11,5789241.0,1431273.0,1948457.0,1102521.0,0.0,733678.0,2004585.0,1431273.0,0.0,0,0.0,0.0,1575604.0,5644910.0,0,801834.0,6418680.0,0,1363118.0,2405502.0,2650060.0,0.0,801834.0,32,12,12,4,0,8,8,12,0,0,0,0,16,28,0,4,40,0,12,16,12,0,4,3,0
108,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",25,피부관리실,227411990.0,404,74,26,27,8,14,15,11,24,2,0,0,20,30,44,7,24,76,0,28,48,6,15,4,167837629.0,59574361.0,60267099.0,18287073.0,31146624.0,33393592.0,24743241.0,54754651.0,4819710.0,0,0.0,45789591.0,67356063.0,99225327.0,15041009,54724880.0,172687110.0,189053,63842628.0,108414922.0,13230030.0,33747592.0,7987765.0,293,111,89,49,51,50,54,87,24,0,0,72,110,186,36,73,331,5,120,167,57,45,10,8,0
109,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",29,여관,532005748.0,10473,61,39,11,8,14,13,14,22,17,28,2,3,10,31,26,77,24,1,43,29,17,8,3,323342361.0,208663387.0,59327633.0,43231896.0,76239814.0,69079975.0,75463043.0,119178863.0,89484524.0,150876619,10603062.0,18055987.0,50278073.0,164155821.0,138036186,370635704.0,114026212.0,3544546,205795217.0,140403983.0,80011695.0,38898314.0,16008161.0,6474,3999,1240,917,1545,1362,1410,2203,1796,2003,198,536,1529,4099,2108,7469,2295,92,4238,2754,1550,718,412,6,0
110,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",31,노래방,77042342.0,2132,72,28,14,11,14,16,17,19,9,58,0,0,0,8,34,71,29,3,27,19,25,23,3,55691354.0,21350988.0,10754531.0,8620523.0,11065230.0,12231711.0,13019359.0,14237626.0,7113362.0,44800553,196231.0,0.0,152624.0,5993211.0,25899723,51674077.0,20887664.0,2158538,19813847.0,14025042.0,17818835.0,16957600.0,1787879.0,1490,642,301,246,339,261,343,310,332,1038,10,0,5,186,893,1309,796,141,927,534,256,223,21,7,0
111,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",32,슈퍼마켓,1186003061.0,129357,78,22,19,14,14,15,16,15,7,1,4,15,22,43,17,41,60,1,28,23,22,16,10,930210175.0,255792886.0,220480773.0,169670503.0,171114124.0,181358842.0,187585933.0,178105263.0,77687623.0,5718477,41402238.0,180089812.0,254885820.0,507432045.0,196474669,432106875.0,635284429.0,9518430,301418118.0,248117230.0,235716933.0,169619313.0,103001278.0,100824,28533,19991,18612,20192,21442,20587,19267,9266,708,4521,19236,23280,58125,23487,50838,76200,1872,41707,30010,25468,17060,10922,9,0
112,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",33,편의점,757794109.0,147729,77,23,14,15,16,17,16,13,10,11,25,12,11,23,19,63,37,2,37,31,19,8,2,583003708.0,174790401.0,102650142.0,110736904.0,120237972.0,125245619.0,124133071.0,96157789.0,78632612.0,79406967,185749552.0,92093581.0,80892911.0,177093052.0,142558046,479599398.0,278194711.0,15613176,280705814.0,236902595.0,146082429.0,61211026.0,17279069.0,116359,31370,21004,22860,24054,24438,24003,16848,14522,11810,41442,19934,17668,33605,23270,86569,61160,3563,60172,45738,24149,10962,3145,12,0
113,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",34,컴퓨터및주변장치판매,175068.0,7,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0.0,175068.0,0.0,0.0,0.0,0.0,0.0,175068.0,0.0,0,0.0,0.0,175068.0,0.0,0,0.0,175068.0,0,175068.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,7,0,0,0,0,7,0,0,0,7,0,7,0,0,0,0,1,0
114,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",35,핸드폰,478779528.0,630,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,478779528.0,0.0,0.0,0.0,478779528.0,0.0,0.0,0.0,0.0,0,0.0,0.0,478779528.0,0.0,0,478779528.0,0.0,0,0.0,0.0,0.0,478779528.0,0.0,630,0,0,0,630,0,0,0,0,0,0,0,630,0,0,630,0,0,0,0,0,630,0,1,0
115,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",39,일반의류,10718096.0,260,82,18,31,0,0,42,9,9,8,0,0,5,8,69,19,5,95,0,21,59,2,18,0,8809162.0,1908934.0,3298075.0,0.0,0.0,4520885.0,990202.0,1012294.0,896640.0,0,0.0,500299.0,805676.0,7399229.0,2012892,500299.0,10217797.0,0,2250696.0,6294673.0,243002.0,1929725.0,0.0,208,52,65,0,0,91,52,39,13,0,0,13,39,182,26,13,247,0,91,117,13,39,0,3,0
116,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",40,신발,26121418.0,295,87,13,14,24,11,31,7,13,0,0,0,36,35,29,0,25,76,0,0,18,11,29,43,22765997.0,3355421.0,3601541.0,6226807.0,2978039.0,8171146.0,1788464.0,3355421.0,0.0,0,0.0,9360722.0,9245867.0,7514829.0,0,6399091.0,19722327.0,0,0.0,4651648.0,2895999.0,7473810.0,11099961.0,262,33,57,41,49,91,24,33,0,0,0,66,138,91,0,49,246,0,0,16,24,132,123,3,0
117,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",42,안경,46490014.0,649,73,27,19,15,12,16,12,19,8,0,7,31,24,35,2,32,69,0,18,32,16,22,13,34007244.0,12482770.0,8706720.0,7016912.0,5406391.0,7363792.0,5513429.0,8681942.0,3800828.0,0,3404391.0,14459991.0,11347972.0,16212239.0,1065421,14202309.0,30900181.0,163530,7928713.0,14517476.0,7081333.0,9682942.0,5728496.0,459,190,109,94,75,88,93,125,65,0,55,178,173,213,30,218,426,5,158,188,114,100,80,6,0
118,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",44,의약품,517584560.0,70912,85,15,18,15,15,17,20,15,0,0,15,27,30,25,2,41,59,1,24,24,23,15,14,440937511.0,76647049.0,93868926.0,78229622.0,76898325.0,87496330.0,104444308.0,76647049.0,0.0,0,77957629.0,141245946.0,157051048.0,131375244.0,9954693,214395451.0,303189109.0,3615573,123774025.0,123509286.0,117540227.0,74927924.0,74217525.0,61688,9224,13187,11662,11497,13104,12238,9224,0,0,11650,19867,21973,16315,1107,27762,43150,857,20783,16715,14593,9880,8084,12,0
119,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",47,문구,180802809.0,18693,74,26,12,14,16,18,14,13,13,0,9,20,31,34,7,41,59,5,26,22,28,13,6,134216403.0,46586406.0,22328028.0,24783033.0,29269769.0,32122617.0,25712956.0,23683655.0,22902751.0,0,15440494.0,36964620.0,55662906.0,60514698.0,12220091,58444397.0,84884642.0,6884183,36679922.0,31732527.0,40649427.0,18673249.0,8709733.0,13516,5177,2463,2693,2800,2834,2726,2457,2720,0,1104,4061,5237,7338,953,6590,10887,1071,5907,3554,4093,2056,795,3,0
120,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",48,화장품,377216119.0,16895,71,29,6,13,16,17,18,15,14,13,1,13,26,32,15,32,68,2,32,27,21,14,4,267528633.0,109687486.0,23274665.0,48888462.0,61715413.0,65573737.0,68076356.0,55321382.0,54366104.0,49475426,4761883.0,48195350.0,96915798.0,120273018.0,57594644,119508314.0,251035777.0,6548154,118547208.0,99712464.0,77412837.0,52172029.0,16151399.0,11539,5356,1612,1578,2451,2700,3198,2811,2545,537,262,2922,3750,6946,2478,3870,12944,416,8039,4270,2088,1507,494,16,0
121,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",57,철물점,482033900.0,3063,85,16,23,11,19,23,9,16,0,0,18,23,47,13,0,60,40,0,0,14,19,15,51,407163639.0,74870261.0,110276280.0,52376761.0,91561511.0,110108586.0,42840501.0,74870261.0,0.0,0,84127029.0,109276818.0,226806469.0,61823584.0,0,260698761.0,171019908.0,0,1878184.0,61532912.0,83042600.0,64629681.0,220635290.0,2638,425,605,492,491,447,603,425,0,0,694,1051,1117,201,0,1476,761,0,111,537,559,470,559,9,0
122,2019-1,1,D,발달상권,2,"숙대입구역(남영역, 남영동)",58,인테리어,25045495.0,438,87,14,37,28,2,7,13,14,0,0,5,37,59,0,0,0,100,0,0,67,0,33,0,21673986.0,3371509.0,9247567.0,6983840.0,529809.0,1733919.0,3178851.0,3371509.0,0.0,0,1155946.0,9151239.0,14738310.0,0.0,0,0.0,6116880.0,0,0.0,4093975.0,0.0,2022905.0,0.0,394,44,87,131,44,88,44,44,0,0,44,175,219,0,0,0,132,0,0,88,0,44,0,3,0
123,2019-1,1,D,발달상권,3,서울역,0,한식음식점,10629615337.0,321907,89,11,15,16,19,19,19,7,5,0,1,42,7,36,13,59,41,0,15,29,31,17,8,9441130072.0,1188485265.0,1631246582.0,1744104821.0,2023161957.0,2048903394.0,1993713318.0,714053710.0,474431555.0,40045813,104939400.0,4485369888.0,736864047.0,3855088824.0,1407307365,3982636189.0,2767178605.0,13646846,1030213056.0,1929355495.0,2077405060.0,1169520469.0,529673861.0,291406,30501,54615,54722,58255,63546,60268,17490,13011,1286,7755,202550,25412,67319,17585,148817,118493,691,50995,83410,75826,39809,16575,257,0
124,2019-1,1,D,발달상권,3,서울역,1,중식음식점,1340059098.0,33906,95,6,15,18,19,20,22,5,0,0,0,50,6,36,8,60,40,0,14,31,31,18,6,1266157356.0,73901742.0,200003746.0,246073273.0,253111664.0,273549321.0,293419352.0,68063834.0,5837908.0,0,848989.0,671991273.0,76295224.0,477735889.0,113187723,386572274.0,257751601.0,314544,87610528.0,199049297.0,197838818.0,118103029.0,41407654.0,32579,1327,5944,6160,6286,7316,6873,1263,64,0,26,24489,1974,6664,753,15185,10553,42,4799,9405,6687,3494,1316,25,0
125,2019-1,1,D,발달상권,3,서울역,2,일식음식점,1607509294.0,76803,85,15,15,16,17,18,19,11,5,0,0,62,7,28,2,51,49,0,27,34,24,11,4,1367458667.0,240050627.0,241207868.0,258991589.0,280378501.0,290174218.0,296706491.0,168435728.0,71614899.0,0,4888465.0,1002465447.0,118598678.0,453781012.0,27775692,640077827.0,622425124.0,5214444,334198456.0,431896276.0,302547732.0,136318723.0,52327316.0,68153,8650,12651,12603,13744,14715,14440,5471,3179,0,745,52392,5843,17343,480,31853,36028,321,20392,24109,15045,5860,2152,33,0
126,2019-1,1,D,발달상권,3,서울역,3,양식음식점,1739565406.0,51447,87,13,14,16,19,18,20,8,5,0,1,54,10,29,7,44,56,0,21,39,23,12,4,1510387694.0,229177712.0,240057788.0,285248777.0,331422128.0,309349531.0,344309470.0,136195086.0,92982626.0,0,17472053.0,942010102.0,166245411.0,498682475.0,115155365,452522455.0,582035119.0,1728776,221264261.0,403847763.0,239973800.0,124925723.0,42817253.0,45795,5652,7864,8462,9496,9731,10242,3446,2206,0,3145,31741,5354,9969,1238,18126,24504,75,11247,17028,9549,3709,1027,39,0
127,2019-1,1,D,발달상권,3,서울역,4,제과점,1318118796.0,162607,83,17,13,15,17,19,19,10,7,0,25,29,17,23,6,38,62,1,26,31,23,14,5,1099165458.0,218953338.0,176668106.0,200735555.0,217774547.0,250392104.0,253595146.0,126812145.0,92141193.0,0,327492986.0,386889816.0,223901399.0,307567955.0,72266640,392475824.0,650830551.0,4943118,268548193.0,327933767.0,238751640.0,147073732.0,56055921.0,135233,27374,23911,25427,26498,29050,30347,15806,11568,0,54446,39848,26593,34966,6754,54183,95459,826,44504,48275,31696,17405,6934,27,0
128,2019-1,1,D,발달상권,3,서울역,5,패스트푸드점,999019055.0,68844,83,17,15,14,18,19,18,10,8,0,9,42,15,35,0,39,61,0,34,41,18,6,2,829000243.0,170018812.0,145167776.0,140489612.0,180300189.0,186961723.0,176080943.0,95349780.0,74669032.0,0,84456259.0,414788009.0,152473618.0,344684379.0,2616790,320022867.0,503207334.0,2133150,279146903.0,335290736.0,146660076.0,46396350.0,13602985.0,60793,8051,11307,11186,12916,12847,12537,4796,3255,0,9673,31990,9564,17576,41,25033,37949,108,19035,26586,11915,3999,1337,9,0
129,2019-1,1,D,발달상권,3,서울역,6,치킨전문점,351089546.0,8373,86,14,13,18,17,19,20,9,6,12,0,0,1,33,55,62,38,1,22,26,33,16,3,300426947.0,50662599.0,44856496.0,62674497.0,57768361.0,65147783.0,69979810.0,29882973.0,20779626.0,41199099,0.0,393924.0,2955424.0,115066159.0,191474940,185607486.0,113046705.0,2201398,66063106.0,76211631.0,98603178.0,47462352.0,8112526.0,7019,1354,1083,1356,1468,1434,1678,794,560,1037,0,5,92,2821,4418,4646,2783,75,1840,1913,2207,1130,264,12,0
130,2019-1,1,D,발달상권,3,서울역,7,분식전문점,2021189486.0,122076,91,9,15,21,18,19,19,6,3,0,4,53,12,26,5,47,53,0,20,34,27,13,6,1845487483.0,175702003.0,296674605.0,425004567.0,362088948.0,381214649.0,380504714.0,121955356.0,53746647.0,2402733,80583796.0,1074072787.0,235285096.0,524320887.0,104524187,666518935.0,762482557.0,5177635,287709664.0,479957512.0,378294206.0,192139961.0,85722515.0,109344,12732,19762,19918,22145,23975,23544,8141,4591,250,11355,67899,16015,24033,2524,50170,59548,533,25646,36112,28148,12682,6594,68,0
131,2019-1,1,D,발달상권,3,서울역,8,호프-간이주점,663217396.0,13142,93,7,17,20,17,20,19,4,3,7,0,11,1,19,62,68,32,0,14,24,36,17,9,617837413.0,45379983.0,111105644.0,132495981.0,114335482.0,134835148.0,125065158.0,26853824.0,18526159.0,45908024,0.0,70394966.0,6915571.0,128071661.0,411927174,317665717.0,152540036.0,0,67744098.0,110733532.0,171170382.0,78759794.0,41797948.0,11999,1143,1895,2306,2308,2735,2755,699,444,1067,0,1968,233,2736,7138,6648,3913,0,1675,2648,3775,1861,602,21,0
132,2019-1,1,D,발달상권,3,서울역,9,커피-음료,3531958333.0,479763,88,12,15,17,18,19,20,7,5,0,24,40,19,14,3,48,52,0,26,35,24,12,3,3112654904.0,419303429.0,532834901.0,583244516.0,623779813.0,680297593.0,692498081.0,239078852.0,180224577.0,1204354,844996486.0,1393554780.0,670365882.0,507223425.0,114613406,1370515440.0,1504838298.0,12318016,733512145.0,1005508952.0,702907291.0,332280807.0,88826524.0,422781,56982,74825,80596,84169,91762,91429,32274,24708,76,153096,163803,85974,63233,13581,204870,231944,2353,122818,146870,106140,46667,11967,112,0
133,2019-1,1,D,발달상권,3,서울역,14,일반의원,4771401978.0,66344,84,16,20,13,16,16,19,15,2,0,30,42,19,9,0,43,57,0,5,44,37,7,6,3999019270.0,772382708.0,948203021.0,615989772.0,753763647.0,760680874.0,920381956.0,698771812.0,73610896.0,0,1421473190.0,2004205401.0,924491458.0,420170526.0,1061403,2045514616.0,2725887362.0,1053393,256788477.0,2101410768.0,1775283846.0,346209678.0,290655816.0,58937,7407,13325,9486,11235,11819,13072,6498,909,0,20642,22634,16171,6893,4,30146,36198,47,5901,29069,19951,7435,3941,27,0
134,2019-1,1,D,발달상권,3,서울역,15,치과의원,1490683331.0,12201,94,6,22,22,15,19,17,6,0,0,18,31,31,20,0,53,47,0,9,15,37,21,19,1403777627.0,86905704.0,319825049.0,323524952.0,222723654.0,279289054.0,258414918.0,86905704.0,0.0,0,264729673.0,467290095.0,456327056.0,302336507.0,0,789707248.0,700976083.0,0,127011433.0,222455371.0,556846809.0,305459624.0,278910094.0,11533,668,2599,2294,2131,2163,2346,668,0,0,2381,3427,4085,2308,0,6817,5384,0,868,3033,4522,2072,1706,21,0
135,2019-1,1,D,발달상권,3,서울역,16,한의원,293718616.0,8202,72,28,8,30,5,7,23,28,0,0,2,47,33,18,0,59,41,0,3,17,33,25,23,212400581.0,81318035.0,22300656.0,88715123.0,13450388.0,20512645.0,67421769.0,81318035.0,0.0,0,5587271.0,138932803.0,95473016.0,53725526.0,0,174358161.0,119360455.0,0,7197858.0,50419604.0,96520292.0,73332779.0,66248083.0,7579,623,1515,1283,1399,1744,1638,623,0,0,452,4259,2022,1469,0,4588,3614,0,673,3317,2840,1164,208,7,0
136,2019-1,1,D,발달상권,3,서울역,17,당구장,7146883.0,499,92,9,15,21,13,24,19,4,5,4,0,6,10,44,37,98,2,0,4,16,31,29,20,6541053.0,605830.0,1065705.0,1467289.0,895052.0,1732323.0,1380684.0,267278.0,338552.0,267278,594.0,443577.0,678583.0,3126608.0,2630243,7016213.0,130670.0,0,267354.0,1151207.0,2194271.0,2081327.0,1452724.0,457,42,71,99,59,124,104,18,24,12,6,53,52,203,173,487,12,0,24,71,165,139,100,4,0
137,2019-1,1,D,발달상권,3,서울역,20,스포츠클럽,1441325212.0,5733,95,5,21,12,28,17,18,5,0,0,7,30,15,39,10,61,39,0,12,29,31,18,11,1373870804.0,67454408.0,296615153.0,175057400.0,403768978.0,241326641.0,257102632.0,67454408.0,0.0,0,101969958.0,425198500.0,213965899.0,554842778.0,145348077,746621492.0,470743559.0,0,141290582.0,352199266.0,374880968.0,217833686.0,131160550.0,5174,559,1042,840,1202,1127,963,559,0,0,836,1437,914,1954,592,3251,2210,0,1213,1933,1419,574,323,9,0
138,2019-1,1,D,발달상권,3,서울역,21,자동차수리,54791658.0,466,73,27,6,2,5,42,19,27,0,0,43,10,18,29,0,77,24,0,5,25,48,0,22,40219791.0,14571867.0,3416536.0,854134.0,2714926.0,23027598.0,10206597.0,14571867.0,0.0,0,23334672.0,5616237.0,10023568.0,15817181.0,0,26810836.0,8244224.0,0,1860792.0,8853744.0,16668121.0,0.0,7672403.0,385,81,61,30,61,141,92,81,0,0,110,184,61,111,0,252,123,0,61,111,184,0,19,5,0
139,2019-1,1,D,발달상권,3,서울역,23,미용실,27045605.0,1986,95,5,20,19,13,25,18,5,0,0,2,32,26,40,0,76,24,0,6,20,33,32,10,25765464.0,1280141.0,5520164.0,5033668.0,3569333.0,6791785.0,4850514.0,1280141.0,0.0,0,595466.0,8656768.0,6966479.0,10826892.0,0,20520289.0,6525316.0,43266,1538165.0,5359750.0,8798986.0,8618250.0,2687188.0,1844,142,447,365,291,383,358,142,0,0,73,709,534,670,0,1752,234,9,72,322,710,674,199,9,0
140,2019-1,1,D,발달상권,3,서울역,24,네일숍,56460122.0,646,65,35,8,17,19,15,6,27,8,0,0,25,35,32,7,8,92,0,9,16,42,22,11,36885969.0,19574153.0,4590254.0,9552100.0,10787097.0,8491968.0,3464550.0,15344562.0,4229591.0,0,0.0,14350007.0,19661588.0,18295440.0,4153087,4644900.0,51815222.0,0,4972775.0,9267941.0,23858391.0,12349968.0,6011047.0,394,252,33,131,88,87,55,153,99,0,0,132,219,273,22,44,602,0,55,142,273,154,22,3,0
141,2019-1,1,D,발달상권,3,서울역,25,피부관리실,11163816.0,54,96,4,4,30,0,30,33,4,0,0,30,34,12,25,0,45,55,0,0,28,7,36,30,10725498.0,438318.0,438318.0,3320588.0,0.0,3320588.0,3646004.0,438318.0,0.0,0,3320588.0,3758906.0,1321594.0,2762728.0,0,4974240.0,6189576.0,0,0.0,3088146.0,770376.0,3984706.0,3320588.0,47,7,7,6,0,7,27,7,0,0,6,14,14,20,0,26,28,0,0,20,13,14,7,3,0
142,2019-1,1,D,발달상권,3,서울역,29,여관,171659773.0,3340,69,31,15,15,15,12,12,17,14,33,7,5,5,27,24,72,28,1,26,30,20,17,6,119015554.0,52644219.0,25864827.0,25010927.0,26020745.0,20754329.0,21364726.0,28448301.0,24195918.0,56113504,11809609.0,8488728.0,8117340.0,46600632.0,40529960,95756560.0,36760952.0,922586,34767280.0,39318459.0,26901848.0,22203713.0,8403626.0,2244,1096,518,401,487,356,482,566,530,929,248,160,178,950,875,1974,714,36,855,806,523,386,82,24,0
143,2019-1,1,D,발달상권,3,서울역,30,고시원,59550749.0,629,92,8,11,18,18,24,22,3,5,0,0,12,10,60,19,69,31,0,0,23,36,31,10,54774096.0,4776653.0,6746448.0,10463331.0,10574683.0,14084220.0,12905414.0,1800844.0,2975809.0,0,0.0,6984513.0,5690516.0,35410213.0,11465507,26210163.0,11818763.0,0,0.0,8635608.0,13853833.0,11630616.0,3908869.0,590,39,76,107,99,154,154,16,23,0,0,177,46,299,107,292,145,0,0,100,169,107,61,3,0
