,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00_06_매출_비율,시간대_06_11_매출_비율,시간대_11_14_매출_비율,시간대_14_17_매출_비율,시간대_17_21_매출_비율,시간대_21_24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수_06_매출_건수,시간대_건수_11_매출_건수,시간대_건수_14_매출_건수,시간대_건수_17_매출_건수,시간대_건수_21_매출_건수,시간대_건수_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수,거리두기_단계
647,2020-2,2,R,전통시장,2,이촌종합시장,7,분식전문점,954327917.0,69679,75,25,12,14,15,16,18,21,4,7,4,21,17,31,21,51,50,2,12,30,32,16,9,714913986.0,239413931.0,116471437.0,134342209.0,138685951.0,149660639.0,175753750.0,204061067.0,35352864.0,65895569,33513741.0,203841131.0,162138555.0,293199409.0,195739512,436787797.0,428118951.0,13973539,103450639.0,254815785.0,277522634.0,135982252.0,79161898.0,54624,15055,10864,9897,10846,11566,11451,13027,2028,966,4000,19928,17253,24574,2958,28819,38242,2256,6769,15282,22335,12116,8304,15,0
648,2020-2,2,R,전통시장,2,이촌종합시장,8,호프-간이주점,779480818.0,18573,69,31,13,13,13,12,17,17,15,23,0,0,0,21,56,63,37,2,33,27,18,16,5,536287467.0,243193351.0,103439817.0,104376630.0,98828937.0,93767542.0,135874541.0,129738901.0,113454450.0,178088070,0.0,0.0,0.0,166733273.0,434659475,429515132.0,248623940.0,10079689,220701696.0,182141902.0,123859421.0,107283028.0,34073335.0,12474,6099,2406,2310,2505,1969,3284,3254,2845,3953,0,0,0,4440,10180,10539,6261,358,6002,4098,2829,2602,911,12,0
649,2020-2,2,R,전통시장,2,이촌종합시장,9,커피-음료,140630601.0,18122,70,30,16,13,13,14,14,14,15,0,10,29,27,27,7,45,55,3,24,26,21,17,11,99003879.0,41626722.0,21901231.0,18690094.0,18821288.0,19326828.0,20264438.0,19961990.0,21664732.0,0,14539946.0,41376398.0,37348701.0,37723570.0,9641986,58835494.0,70915512.0,3685578,30780349.0,33031949.0,26551914.0,21570341.0,14130876.0,12456,5666,2730,2378,2546,2327,2475,2868,2798,0,2519,5117,5063,4697,726,7024,10511,730,5001,4442,3613,2373,1377,6,0
650,2020-2,2,R,전통시장,2,이촌종합시장,11,외국어학원,12126369.0,52,100,0,23,0,23,22,33,0,0,0,23,33,34,11,0,66,34,0,0,0,100,0,0,12126369.0,0.0,2740094.0,0.0,2740093.0,2681793.0,3964389.0,0.0,0.0,0,2740093.0,4022690.0,4080989.0,1282597.0,0,8045380.0,4080989.0,0,0.0,0.0,12126369.0,0.0,0.0,52,0,11,0,11,12,18,0,0,0,11,17,18,6,0,34,18,0,0,0,52,0,0,2,0
651,2020-2,2,R,전통시장,2,이촌종합시장,13,스포츠 강습,41248432.0,226,99,1,25,20,11,26,17,1,0,0,0,7,35,46,12,51,49,0,0,38,48,0,14,40834845.0,413587.0,10367255.0,8189026.0,4577031.0,10642978.0,7058555.0,413587.0,0.0,0,137862.0,3032973.0,14558269.0,18776862.0,4742466,20927513.0,20320919.0,0,0.0,15523307.0,19797042.0,137862.0,5790221.0,220,6,59,50,28,39,44,6,0,0,5,22,55,121,23,121,105,0,0,94,115,6,11,6,0
652,2020-2,2,R,전통시장,2,이촌종합시장,19,미용실,184071720.0,3977,50,50,9,10,8,11,12,23,27,0,4,26,35,35,0,50,50,1,8,13,33,31,14,92157121.0,91914599.0,17022317.0,17727598.0,14997475.0,20525065.0,21884666.0,41751772.0,50162827.0,0,7157472.0,47539177.0,64407242.0,64967829.0,0,91729607.0,92342113.0,1868631,14568633.0,24392196.0,60104026.0,56823769.0,26314465.0,2086,1891,337,392,428,483,446,846,1045,0,274,928,1419,1356,0,2479,1498,65,409,648,1285,1117,453,3,0
653,2020-2,2,R,전통시장,2,이촌종합시장,22,세탁소,143720691.0,6169,72,28,19,11,15,12,16,28,0,0,11,26,38,24,0,33,67,0,2,14,25,41,19,103837806.0,39882885.0,27021835.0,15662410.0,21022739.0,16691568.0,23439254.0,39525786.0,357099.0,0,16171908.0,37459612.0,54990366.0,35098805.0,0,41471316.0,84152539.0,32414,2215716.0,17388296.0,31741583.0,51055903.0,23189944.0,4753,1416,1143,742,1165,714,989,1411,5,0,923,1318,2384,1544,0,2362,3516,5,120,967,2116,1823,846,9,0
654,2020-2,2,R,전통시장,2,이촌종합시장,24,노래방,9938269.0,497,54,46,8,6,10,11,19,28,18,17,0,1,6,13,64,68,32,10,27,36,15,3,10,5384085.0,4554184.0,801142.0,630643.0,961371.0,1105165.0,1885764.0,2777292.0,1776892.0,1684452,0.0,49301.0,550529.0,1327019.0,6326968,6136680.0,2930604.0,885378,2413351.0,3279501.0,1323793.0,242397.0,922864.0,300,197,32,45,62,66,95,99,98,95,0,4,29,91,278,325,151,92,154,117,67,8,38,3,0
655,2020-2,2,R,전통시장,2,이촌종합시장,25,슈퍼마켓,1262253766.0,62599,79,21,14,14,17,16,18,12,9,0,5,27,29,37,3,45,55,0,2,11,21,29,37,997468379.0,264785387.0,176783921.0,180824830.0,210762777.0,203695791.0,225401060.0,153553506.0,111231881.0,0,65380281.0,334659980.0,360334559.0,467912299.0,33966647,566031865.0,696221901.0,2018722,28147049.0,136826659.0,267705093.0,366637347.0,460918896.0,47016,15583,9311,8753,9375,9520,10057,9209,6374,0,4057,13927,15727,25557,3331,32208,30391,475,3408,10681,14668,16631,16736,9,0
656,2020-2,2,R,전통시장,2,이촌종합시장,30,육류판매,618647314.0,14594,75,25,17,14,15,13,16,16,9,0,10,24,30,36,0,44,56,0,1,8,24,37,31,464143138.0,154504176.0,104139430.0,88523873.0,91707617.0,82571367.0,97200851.0,97644206.0,56859970.0,0,58725113.0,147713234.0,186944479.0,223589765.0,1674723,267325648.0,346426269.0,101052,4612850.0,47420563.0,146903849.0,225019160.0,189694443.0,11040,3554,2468,2152,2077,2064,2279,2201,1353,0,1083,3184,4632,5635,60,6223,8298,5,83,1633,3922,5054,3823,15,0
657,2020-2,2,R,전통시장,2,이촌종합시장,31,수산물판매,2193000000.0,109857,83,17,20,15,17,13,19,16,1,0,9,29,34,28,0,36,64,0,0,10,22,31,36,1821097656.0,371902344.0,435003833.0,328029832.0,368361157.0,281874857.0,407827977.0,356177090.0,15725254.0,0,200238460.0,627786712.0,741070269.0,619601425.0,4303134,778380280.0,1403117655.0,331415,9702684.0,224342846.0,481053168.0,676112059.0,789955763.0,92636,17221,20548,17367,19001,16226,19494,16193,1028,0,9768,29058,37682,32927,422,40496,68539,110,879,11334,27717,32667,36325,6,0
658,2020-2,2,R,전통시장,2,이촌종합시장,32,청과상,3768671058.0,178984,77,23,26,12,14,11,14,16,7,0,23,25,25,25,2,38,62,0,1,12,18,25,44,2895101403.0,873569655.0,996742085.0,445641576.0,513029920.0,407543313.0,532144509.0,609210192.0,264359463.0,3071651,876160964.0,940045887.0,925317424.0,958263622.0,65811510,1311218743.0,2143881381.0,123072,37987901.0,429064908.0,626059222.0,852230776.0,1509634242.0,133177,45807,39655,21950,27046,20966,23560,26389,19418,110,33552,41822,48485,51513,3502,68628,100861,25,2544,26984,36743,42984,60208,12,0
659,2020-2,2,R,전통시장,2,이촌종합시장,33,반찬가게,44113059.0,3531,81,19,19,16,14,15,17,19,0,0,8,29,37,27,0,37,63,0,0,9,28,35,29,35909899.0,8203160.0,8530708.0,7037472.0,6343842.0,6642489.0,7355388.0,8203160.0,0.0,0,3333287.0,12552811.0,16155840.0,12071121.0,0,16129312.0,27983747.0,0,79735.0,3914804.0,12170904.0,15317046.0,12630570.0,2991,540,685,592,549,568,597,540,0,0,314,935,1261,1021,0,1259,2272,0,14,343,912,1227,1035,3,0
660,2020-2,2,R,전통시장,2,이촌종합시장,45,화초,41056345.0,3291,80,20,10,7,11,19,33,20,0,0,5,23,22,44,5,45,56,5,20,20,26,15,13,32906137.0,8150208.0,3903263.0,2768361.0,4661003.0,7973129.0,13600381.0,8135404.0,14804.0,0,1962108.0,9558872.0,9160984.0,18247150.0,2127231,17251501.0,21527295.0,1918186,7862853.0,7765976.0,10132398.0,5901544.0,5197840.0,2734,557,433,273,537,694,797,546,11,0,102,797,991,1287,114,1581,1699,256,572,778,1105,359,209,3,0
661,2020-2,2,R,전통시장,2,이촌종합시장,48,철물점,25690825.0,285,70,30,7,11,38,14,1,30,0,0,38,15,38,9,0,44,57,0,21,44,0,8,27,18088468.0,7602357.0,1796599.0,2874559.0,9702662.0,3534988.0,179660.0,7602357.0,0.0,0,9643585.0,3935080.0,9866410.0,2245750.0,0,10478606.0,13617708.0,0,5038925.0,10656577.0,0.0,1976259.0,6424553.0,239,46,18,18,139,46,18,46,0,0,60,75,114,36,0,96,114,0,32,64,0,36,78,6,0
662,2020-2,2,R,전통시장,2,이촌종합시장,49,인테리어,522672267.0,557,100,0,0,11,1,88,0,0,0,0,11,0,88,1,0,87,13,0,0,0,11,0,89,522672267.0,0.0,0.0,55751708.0,6968964.0,459951595.0,0.0,0.0,0.0,0,55751708.0,0.0,459951595.0,6968964.0,0,452982631.0,69689636.0,0,0.0,0.0,55751708.0,0.0,466920559.0,557,0,0,139,139,279,0,0,0,0,139,0,279,139,0,418,139,0,0,0,139,0,418,2,0
663,2020-2,2,R,전통시장,3,후암시장,0,한식음식점,879513875.0,24172,81,19,19,15,13,16,17,11,8,5,8,19,5,45,19,70,30,1,12,25,27,26,10,711540382.0,167973493.0,167386525.0,134580379.0,115175421.0,141334610.0,153063447.0,96418731.0,71554762.0,45423567,66601616.0,164928133.0,41329659.0,396207842.0,165023058,397480379.0,166981495.0,2978384,69327189.0,138418785.0,153997124.0,143672284.0,56068111.0,17988,6184,3607,3726,3220,3548,3887,3162,3022,1896,866,7365,2033,7878,4134,14703,6657,196,3612,5353,5765,4374,2059,38,0
664,2020-2,2,R,전통시장,3,후암시장,4,제과점,362812409.0,36037,71,29,13,14,16,12,16,15,14,1,19,18,21,31,11,45,55,1,14,24,26,21,15,257572231.0,105240178.0,46648010.0,50474597.0,58593966.0,43887988.0,57967670.0,54121748.0,51118430.0,3532475,68272184.0,63508102.0,75454809.0,110776415.0,41268424,139396732.0,167767013.0,3553461,42251192.0,72046905.0,80701580.0,64177122.0,44433486.0,25334,10703,5382,4887,5471,4902,4692,5666,5037,330,7719,5727,6057,11287,4917,15485,19173,645,5337,9009,8154,7166,4347,3,0
665,2020-2,2,R,전통시장,3,후암시장,7,분식전문점,54299736.0,2522,100,0,25,12,22,28,13,0,0,0,0,86,1,13,0,51,49,0,23,33,31,10,3,54299736.0,0.0,13485890.0,6505495.0,12018901.0,15052088.0,7237362.0,0.0,0.0,0,0.0,46737099.0,683077.0,6879560.0,0,14344616.0,13884352.0,0,6546154.0,9359780.0,8761275.0,2716044.0,845714.0,2522,0,585,342,521,683,391,0,0,0,0,2099,49,374,0,894,976,0,537,552,585,131,65,3,0
666,2020-2,2,R,전통시장,3,후암시장,8,호프-간이주점,7913374.0,195,97,3,23,17,7,25,26,3,0,24,0,0,0,11,64,61,40,0,7,23,28,24,18,7677536.0,235838.0,1822017.0,1328105.0,543101.0,1960488.0,2023825.0,235838.0,0.0,1911635,0.0,0.0,0.0,901575.0,5100164,3125864.0,2039662.0,0,348366.0,1200753.0,1459837.0,1246908.0,909661.0,175,20,40,20,21,50,44,20,0,30,0,0,0,37,128,74,77,0,7,20,51,64,10,6,0
667,2020-2,2,R,전통시장,3,후암시장,9,커피-음료,21407897.0,2467,89,12,12,18,15,24,21,7,4,0,2,75,10,12,1,51,49,0,18,30,27,21,5,18953321.0,2454576.0,2586244.0,3782349.0,3099059.0,5043593.0,4442076.0,1545371.0,909205.0,0,510042.0,16059389.0,2138571.0,2554367.0,145528,7568855.0,7392835.0,0,2637526.0,4504445.0,3959754.0,3097673.0,762291.0,2107,360,346,430,457,472,402,222,138,0,124,1719,305,291,28,859,1109,0,430,623,485,360,70,3,0
668,2020-2,2,R,전통시장,3,후암시장,10,일반교습학원,45727562.0,150,98,2,37,21,23,18,0,2,0,0,12,28,22,29,9,37,63,0,0,10,73,10,6,44859757.0,867805.0,16881709.0,9360728.0,10413666.0,8203654.0,0.0,867805.0,0.0,0,5496101.0,12831950.0,9939265.0,13410487.0,4049759,16777573.0,28949989.0,0,0.0,4628296.0,33578285.0,4628296.0,2892685.0,138,12,45,24,34,35,0,12,0,0,23,46,22,47,12,58,92,0,0,12,102,24,12,6,0
669,2020-2,2,R,전통시장,3,후암시장,14,일반의원,189356820.0,12414,88,12,24,13,14,16,22,12,0,0,23,31,39,8,0,34,66,0,4,31,26,15,23,167472291.0,21884529.0,45396051.0,24970989.0,25726728.0,29927831.0,41450692.0,21884529.0,0.0,0,42712173.0,57728961.0,73642866.0,15272820.0,0,64001882.0,125354938.0,0,8166577.0,58990729.0,49240548.0,29123242.0,43835724.0,11006,1408,3159,1495,2270,1610,2472,1408,0,0,3650,3132,3966,1666,0,4856,7558,0,689,4885,3449,1868,1523,6,0
670,2020-2,2,R,전통시장,3,후암시장,15,치과의원,613487495.0,5799,69,31,19,6,19,4,21,31,0,0,25,39,13,23,0,40,61,2,6,39,29,6,18,423795053.0,189692442.0,118763225.0,35342725.0,118002371.0,23682469.0,128004263.0,189692442.0,0.0,0,153352483.0,239616948.0,77259808.0,143258256.0,0,242161743.0,371325752.0,14773842,36469230.0,238231901.0,178556657.0,37477545.0,107978320.0,4912,887,1291,555,1366,665,1035,887,0,0,1109,1662,1551,1477,0,2770,3029,74,886,1625,1552,813,849,3,0
671,2020-2,2,R,전통시장,3,후암시장,17,당구장,4946198.0,324,58,42,16,16,14,5,7,18,23,15,0,3,7,27,48,84,16,1,12,23,17,44,3,2877335.0,2068863.0,796035.0,796035.0,679946.0,265346.0,339973.0,912124.0,1156739.0,754575,0.0,140965.0,360704.0,1326725.0,2363229,3976031.0,762866.0,41460,551420.0,1086257.0,804327.0,2097884.0,157549.0,192,132,59,58,25,25,25,57,75,42,0,8,33,91,150,250,66,8,50,91,58,99,8,3,0
672,2020-2,2,R,전통시장,3,후암시장,19,미용실,250324430.0,5781,58,42,11,10,12,12,13,23,19,0,4,20,30,43,4,45,55,0,14,30,25,27,4,144836845.0,105487585.0,26686828.0,25174990.0,30131530.0,29818027.0,33025470.0,57995067.0,47492518.0,0,9450237.0,49668763.0,75421413.0,106627821.0,9156196,113464123.0,136860307.0,930022,35313935.0,74471691.0,62469571.0,67162512.0,9976699.0,3470,2311,714,546,740,696,774,1239,1072,0,405,1284,1687,2315,90,3598,2183,64,1068,1556,1579,1277,237,9,0
673,2020-2,2,R,전통시장,3,후암시장,24,노래방,14646523.0,191,46,54,0,0,17,16,13,45,9,19,0,0,0,13,68,81,19,0,4,4,16,40,37,6758710.0,7887813.0,0.0,0.0,2464941.0,2385427.0,1908342.0,6536071.0,1351742.0,2703484,0.0,0.0,0.0,1940148.0,10002891,8174064.0,1940148.0,0,349863.0,349863.0,1590285.0,4087032.0,3737169.0,64,127,0,0,32,16,16,111,16,32,0,0,0,32,127,112,48,0,16,32,16,64,32,3,0
674,2020-2,2,R,전통시장,3,후암시장,25,슈퍼마켓,3023339348.0,291992,71,29,14,15,14,14,15,15,14,0,7,18,20,39,16,53,48,0,10,21,27,27,15,2145491567.0,877847781.0,424143406.0,447087427.0,428939368.0,407829354.0,437492012.0,444476616.0,433371165.0,1475740,218826224.0,555189860.0,598995268.0,1179446572.0,469405684,1494188726.0,1354540391.0,12418330,288637067.0,605671510.0,764150097.0,762754500.0,415097613.0,206041,85951,41396,38647,41957,40655,43386,42557,43394,273,18419,51498,54242,118583,48977,149870,136846,2114,38797,67912,73208,67315,37373,21,0
675,2020-2,2,R,전통시장,3,후암시장,26,편의점,137014897.0,20601,70,30,14,14,13,15,14,16,14,15,16,13,12,28,18,69,31,3,22,22,26,21,6,96238456.0,40776441.0,19415473.0,18739840.0,17429510.0,21103414.0,19550219.0,22153819.0,18622622.0,20071679,21264411.0,17669820.0,15743937.0,37662941.0,24602109,94894646.0,42120251.0,3609497,30529613.0,30067087.0,34967179.0,29200296.0,8641225.0,14592,6009,2815,2815,2786,3116,3060,3289,2720,2588,3469,2862,2777,5579,3326,13844,6757,821,5653,4829,4791,3534,973,3,0
676,2020-2,2,R,전통시장,3,후암시장,29,미곡판매,24663779.0,588,62,38,19,20,16,4,3,21,18,0,3,42,32,24,0,60,40,0,5,7,25,27,37,15246917.0,9416862.0,4678441.0,4906364.0,3958680.0,923692.0,779740.0,5098301.0,4318561.0,0,623792.0,10424525.0,7797401.0,5818061.0,0,14692560.0,9971219.0,0,1144195.0,1797468.0,6081973.0,6628503.0,9011640.0,420,168,144,120,84,12,60,72,96,0,24,156,228,180,0,283,305,0,74,61,84,174,195,3,0
677,2020-2,2,R,전통시장,3,후암시장,30,육류판매,3263911586.0,144728,64,36,15,10,11,15,13,20,16,0,8,20,28,40,4,44,56,0,5,19,32,25,18,2094345217.0,1169566369.0,499573371.0,339087338.0,343406782.0,497534494.0,414743232.0,643006805.0,526559564.0,0,243461637.0,661964356.0,922256104.0,1316785278.0,119444211,1430281189.0,1791244385.0,2137536,156078530.0,619289820.0,1036981883.0,813219049.0,593818759.0,95154,49574,19475,18166,18188,19181,20144,26392,23182,0,9712,26013,38085,65455,5463,63265,80619,155,9408,26770,44562,34896,28096,14,0
678,2020-2,2,R,전통시장,3,후암시장,32,청과상,47334129.0,2573,73,27,8,12,18,27,9,16,11,6,7,22,27,28,10,52,49,0,3,5,20,53,20,34699932.0,12634197.0,3663517.0,5585734.0,8407529.0,12688630.0,4354522.0,7468292.0,5165905.0,2720758,3358997.0,10466297.0,12822802.0,13392145.0,4573130,21762209.0,20483095.0,0,1184747.0,1949240.0,8342178.0,22341959.0,8427180.0,1803,770,253,354,479,402,315,437,333,50,253,503,636,1030,101,1412,1084,0,105,168,400,1196,627,8,0
679,2020-2,2,R,전통시장,3,후암시장,33,반찬가게,544210189.0,49535,86,14,21,19,13,13,19,14,0,0,2,24,26,48,1,52,48,0,10,21,30,25,14,467059116.0,77151073.0,116570700.0,103903186.0,69572745.0,72813559.0,104198926.0,77151073.0,0.0,0,9488313.0,131283746.0,140168257.0,260682151.0,2587722,265436703.0,246168193.0,0,50104384.0,107068202.0,152966926.0,128972164.0,72493221.0,42758,6777,9858,8872,6654,7887,9487,6777,0,0,739,11336,12446,24768,246,24581,23229,0,5334,10690,13544,10799,7444,6,0
680,2020-2,2,R,전통시장,3,후암시장,34,일반의류,32667956.0,889,52,48,16,3,19,3,11,43,5,0,1,34,27,33,6,26,74,0,3,20,11,22,44,16986632.0,15681324.0,5148419.0,1054276.0,6213673.0,1123119.0,3447145.0,14049701.0,1631623.0,0,175295.0,10953670.0,8854152.0,10779177.0,1905662,8604482.0,24063474.0,0,1105579.0,6390514.0,3692399.0,7047370.0,14432094.0,574,315,128,48,279,65,54,249,66,0,12,364,183,268,62,291,598,0,33,192,139,232,293,12,0
681,2020-2,2,R,전통시장,3,후암시장,39,의약품,627721826.0,79487,83,17,21,13,16,16,17,17,0,0,15,27,30,28,0,50,50,0,11,21,25,22,21,521511230.0,106210596.0,131274408.0,82904429.0,100678174.0,100845710.0,105808509.0,106210596.0,0.0,0,94717603.0,169878130.0,185652981.0,177473112.0,0,311098380.0,316623446.0,1124439,69964824.0,131842640.0,156958220.0,137173352.0,130658351.0,65302,14185,17908,10313,13365,11653,12063,14185,0,0,12324,20812,22747,23604,0,38244,41243,300,11575,21583,18576,15799,11654,9,0
682,2020-2,2,R,전통시장,3,후암시장,41,문구,15882978.0,1718,76,24,16,11,20,15,15,12,12,0,13,23,28,33,2,40,60,0,16,23,38,16,7,12135023.0,3747955.0,2581833.0,1686580.0,3103108.0,2374794.0,2388708.0,1909166.0,1838789.0,0,2130114.0,3721767.0,4405892.0,5297055.0,328150,5830670.0,8724975.0,0,2303360.0,3390936.0,5522851.0,2314337.0,1024161.0,1351,367,229,237,246,344,295,196,171,0,163,401,417,664,73,640,996,0,237,404,576,247,173,3,0
683,2020-2,2,R,전통시장,3,후암시장,49,인테리어,108906757.0,6143,81,19,11,19,26,7,19,12,7,0,19,26,31,24,0,63,37,0,9,6,17,38,31,88426900.0,20479857.0,12016556.0,20684655.0,27975484.0,7526347.0,20223858.0,12799910.0,7679947.0,0,20633457.0,28456760.0,33525524.0,26291016.0,0,68283193.0,40623564.0,0,9674182.0,6625676.0,18122915.0,40813428.0,33670556.0,5018,1125,922,1126,1331,614,1025,716,409,0,1228,1025,1741,2149,0,3769,2374,0,525,414,1339,1858,2007,3,0
684,2020-2,2,R,전통시장,4,신흥시장,0,한식음식점,160540327.0,5852,69,31,12,14,12,14,17,17,14,10,0,21,11,37,22,57,43,1,32,25,14,15,14,110367702.0,50172625.0,19925497.0,22208695.0,18869189.0,21782236.0,27582085.0,27416749.0,22755876.0,16599114,262437.0,33437701.0,16868111.0,58831718.0,34541246,84238205.0,62783358.0,747944,46942031.0,37255496.0,20164970.0,21795358.0,20115764.0,3988,1864,754,741,642,840,1011,998,866,361,20,1679,788,2158,846,3136,2369,53,1581,1568,787,833,682,18,0
685,2020-2,2,R,전통시장,4,신흥시장,4,제과점,100362417.0,9067,64,36,9,15,12,13,15,17,20,0,15,24,29,24,7,39,61,1,30,28,16,15,11,63828943.0,36533474.0,9168529.0,15100869.0,11864798.0,12909979.0,14784768.0,16747317.0,19786157.0,0,15439609.0,24474812.0,29203574.0,23854796.0,7389626,37293069.0,58842077.0,802414,28578521.0,26745879.0,15125302.0,14696235.0,10186793.0,6152,2915,1069,1352,1224,1213,1294,1365,1550,0,1457,1718,2433,2594,865,3508,5437,122,2347,2612,1474,1354,1036,6,0
686,2020-2,2,R,전통시장,4,신흥시장,5,패스트푸드점,34481007.0,2171,65,35,14,12,14,15,11,19,16,0,0,4,13,62,21,58,42,2,21,36,22,9,12,22339275.0,12141732.0,4671510.0,4273013.0,4804899.0,4984186.0,3605667.0,6607732.0,5534000.0,0,0.0,1344734.0,4450308.0,21480608.0,7205357,19970690.0,14510317.0,527901,7067902.0,12293130.0,7569988.0,3065813.0,3956273.0,1454,717,358,219,338,319,220,359,358,0,0,120,279,1233,539,1335,836,40,399,814,478,180,260,3,0
687,2020-2,2,R,전통시장,4,신흥시장,7,분식전문점,128547843.0,6288,58,42,9,5,11,16,17,23,20,2,0,19,19,42,17,45,55,1,36,34,14,10,4,74046700.0,54501143.0,11260637.0,6457872.0,13507047.0,20409289.0,22411855.0,29313652.0,25187491.0,2838606,348350.0,24825742.0,24492578.0,53822750.0,22219817,55405694.0,68564473.0,1251413,45072762.0,42444154.0,17878263.0,12353690.0,4969885.0,3815,2473,554,501,759,1000,1001,1357,1116,54,9,1402,1322,2794,707,2634,3493,201,1997,2390,791,548,200,15,0
688,2020-2,2,R,전통시장,4,신흥시장,9,커피-음료,106995945.0,10301,55,45,9,11,11,10,14,23,22,0,4,21,42,32,1,34,66,1,57,29,5,7,2,58939840.0,48056105.0,9266049.0,12162840.0,11778762.0,11094295.0,14637894.0,24686434.0,23369671.0,13355,4274364.0,22454168.0,45285022.0,33824991.0,1144045,35529654.0,69005928.0,784633,59392653.0,29899723.0,5581355.0,7030513.0,1846704.0,6277,4024,1095,1269,1313,1157,1443,1950,2074,4,641,2394,3998,3157,107,3664,6530,91,5339,3194,719,692,159,25,0
689,2020-2,2,R,전통시장,4,신흥시장,14,일반의원,24380959.0,2955,80,20,21,30,10,9,11,20,0,0,39,36,17,8,0,50,50,1,18,41,30,3,7,19580220.0,4800739.0,5174861.0,7234120.0,2383077.0,2065543.0,2722619.0,4800739.0,0.0,0,9453713.0,8784062.0,4237979.0,1905205.0,0,12138605.0,12242354.0,213785,4407751.0,10082493.0,7212111.0,770255.0,1694564.0,2451,504,565,378,439,471,598,504,0,0,975,880,691,409,0,1571,1384,94,346,1069,787,156,503,3,0
690,2020-2,2,R,전통시장,4,신흥시장,19,미용실,4373084.0,51,90,10,1,25,38,24,2,10,0,0,0,10,38,52,0,49,52,0,0,24,13,63,0,3934651.0,438433.0,56209.0,1073598.0,1675037.0,1045493.0,84314.0,438433.0,0.0,0,0.0,438433.0,1675037.0,2259614.0,0,2119091.0,2253993.0,0,0.0,1045493.0,578956.0,2748635.0,0.0,45,6,5,5,17,12,6,6,0,0,0,5,18,28,0,17,34,0,0,11,17,23,0,3,0
691,2020-2,2,R,전통시장,4,신흥시장,30,육류판매,259513621.0,12319,71,29,10,18,19,9,16,16,13,0,5,16,34,35,10,45,55,0,20,22,14,21,22,184002302.0,75511319.0,25003237.0,46142191.0,48566970.0,23313754.0,40976150.0,41589379.0,33921940.0,0,12647691.0,41181478.0,89282696.0,91525299.0,24876457,96614691.0,118139745.0,689022,43879689.0,47476385.0,30691805.0,44444687.0,47572848.0,8048,4271,1570,1737,1626,1434,1681,2178,2093,0,689,2094,3114,5320,1102,5953,6229,56,2646,2702,2012,2674,2095,4,0
692,2020-2,2,R,전통시장,4,신흥시장,32,청과상,37690298.0,3380,71,29,13,17,16,13,12,16,13,0,7,18,24,40,11,49,51,0,10,32,16,26,17,26679104.0,11011194.0,4981344.0,6317163.0,5828359.0,4962686.0,4589552.0,6197761.0,4813433.0,0,2615671.0,6679104.0,9111941.0,15141790.0,4141792,18366220.0,19324078.0,0,3748828.0,11877802.0,5844113.0,9944554.0,6275001.0,2403,977,492,552,463,493,403,500,477,0,231,537,859,1410,343,1517,1863,0,408,1102,543,731,596,3,0
693,2020-2,2,R,전통시장,4,신흥시장,42,화장품,2366529.0,144,72,28,25,2,4,39,1,27,1,0,0,0,33,67,0,43,57,0,2,9,24,52,13,1701505.0,665024.0,599122.0,53921.0,101851.0,922646.0,23965.0,635068.0,29956.0,0,0.0,0.0,790841.0,1575688.0,0,994542.0,1342031.0,0,53921.0,197710.0,563174.0,1222207.0,299561.0,84,60,12,12,12,36,12,48,12,0,0,0,36,108,0,60,72,0,12,36,24,36,24,3,0
694,2020-2,2,R,전통시장,5,이태원시장,0,한식음식점,81063046.0,3767,88,12,22,16,16,17,18,11,1,0,0,67,11,20,2,62,38,0,11,19,24,25,21,71218384.0,9844662.0,17870706.0,12790638.0,12869506.0,13398391.0,14289143.0,8796173.0,1048489.0,0,0.0,54219871.0,9250828.0,15847958.0,1744389,31125278.0,19178998.0,0,5659985.0,9301860.0,12192165.0,12795277.0,10354990.0,3368,399,751,687,632,666,632,343,56,0,0,2086,613,1002,66,1856,1216,0,362,705,669,715,621,3,0
